,Cladosporiaceae,Pleosporaceae,Nectriaceae,Saccotheciaceae,Unclassified,Cryptococcaceae,Bulleribasidiaceae,Leptosphaeriaceae,Sclerotiniaceae,Dothideaceae,Phaeosphaeriaceae,Amorosiaceae,Lecanoraceae,Taphrinaceae,Herpotrichiellaceae,Pleomassariaceae,Pyronemataceae,Amanitaceae,Sporidiobolaceae,Platanaceae,Filobasidiaceae,Saccharomycetaceae,Cucurbitariaceae,Teratosphaeriaceae,Thyridiaceae,Podosporaceae,Acarosporaceae,Pleurotaceae,Didymellaceae,Phaeococcomycetaceae,Togniniaceae,Botryosphaeriaceae,Coniothyriaceae,Basidiobolaceae,Hyaloriaceae,Didymosphaeriaceae,Erythrobasidiaceae,Hygrophoraceae,Mycosphaerellaceae,Gnomoniaceae,Elsinoaceae,Pyriculariaceae,Rhynchogastremataceae,Ramalinaceae,Trichomeriaceae,Aspergillaceae,Lichinaceae,Peltulaceae,Bionectriaceae,Conioscyphaceae,Xylariaceae,Bulleraceae,Pleurotheciaceae,Graphiaceae,Diaporthaceae,Phaffomycetaceae,Niessliaceae,Libertasomycetaceae,Lecideaceae,Thermoascaceae,Apiosporaceae,Massarinaceae,Mrakiaceae,Melanommataceae,Phaeotremellaceae,Piskurozymaceae,Bezerromycetaceae,Orbiliaceae,Thelebolaceae,Dothioraceae,Sporormiaceae,Verrucariaceae,Cystobasidiaceae,Protomycetaceae,Dothidotthiaceae,Entolomataceae,Sordariaceae,Thyridariaceae,Corticiaceae,Occultibambusaceae,Torulaceae,Wiesneriomycetaceae,Chaetomiaceae,Plectosphaerellaceae,Peniophoraceae,Neocelosporiaceae,Pleurostomataceae,Wallemiaceae,Extremaceae,Dipodascaceae,Trichomonascaceae,Hydnodontaceae,Valsaceae,Cyphellophoraceae,Biatriosporaceae,Myxotrichaceae,Hyaloscyphaceae,Mortierellaceae,Elaphomycetaceae,Debaryomycetaceae,Archaeorhizomycetaceae,Kondoaceae,Pezizaceae,Leucosporidiaceae,Cortinariaceae,Bombardiaceae,Neocamarosporiaceae,Helotiaceae,Caliciaceae,Neodevriesiaceae,Lophiotremataceae,Boletaceae,Agaricaceae,Tremellaceae,Coniochaetaceae,Crepidotaceae,Venturiaceae,Cantharellaceae,Tubeufiaceae,Irpicaceae,Sareaceae,Endosporiaceae,Trematosphaeriaceae,Hypocreaceae,Mycocaliciaceae,Pseudeurotiaceae,Ceratobasidiaceae,Planistromellaceae,Rickenellaceae,Hydnaceae,Cordycipitaceae,Neopyrenochaetaceae,Amphisphaeriaceae,Lophiostomataceae,Mucoraceae,Inocybaceae,Stereaceae,Kirschsteiniotheliaceae,Pannariaceae,Ascobolaceae,Trapeliaceae,Collemataceae,Candelariaceae,Capnodiaceae,Leotiaceae,Ploettnerulaceae,Polyporaceae,Calcarisporiellaceae,Diatrypaceae,Pilodermataceae,Erysiphaceae,Sympoventuriaceae,Stictidaceae,Lasiosphaeriaceae,Microdochiaceae,Psathyrellaceae,Symbiotaphrinaceae,Mycotyphaceae,Phanerochaetaceae,Atheliaceae,Thelephoraceae,Sebacinaceae,Metschnikowiaceae,Hymenochaetaceae,Colacogloeaceae,Meruliaceae,Glomeraceae,Cephaloascaceae,Lycoperdaceae,Hyphodermataceae,Russulaceae,Teloschistaceae,Magnaporthaceae,Cephalothecaceae,Omphalotaceae,Schizosaccharomycetaceae,Cunninghamellaceae,Lipomycetaceae,Exidiaceae,Tylosporaceae,Schizophyllaceae,Psoraceae,Steccherinaceae,Tubulicrinaceae,Gloniaceae,Bartaliniaceae,Lentitheciaceae,Beltraniaceae,Bulgariaceae,Radulomycetaceae,Mycenaceae,Myriangiaceae,Trichosphaeriaceae,Pluteaceae,Chaetosphaeriaceae,Nigrogranaceae,Trimorphomycetaceae,Microascaceae,Chaetothyriaceae,Physaridae,Myrmecridiaceae,Parapyrenochaetaceae,Dictyosporiaceae,Cystofilobasidiaceae,Stachybotryaceae,Sydowiellaceae,Sporocadaceae,Poaceae,Dissoconiaceae,Calloriaceae,Trichosporonaceae,Ceratocystidaceae,Strelitzianaceae,Periconiaceae,Auriscalpiaceae,Camarosporidiellaceae,Teichosporaceae,Buckleyzymaceae,Rutstroemiaceae,Saccharomycopsidaceae,Phallaceae,Tritirachiaceae,Discosiaceae,Roussoellaceae,Catillariaceae,Ophiocordycipitaceae,Phaeomoniellaceae,Clavariaceae,Trichocomaceae,Leptosilliaceae,Podoscyphaceae,Ganodermataceae,Neophaeothecaceae,Megasporaceae,Incrustoporiaceae,Strophariaceae,Graphostromataceae,Ophiostomataceae,Glomerellaceae,Umbilicariaceae,Saccharomycodaceae,Tetragoniomycetaceae,Pteridaceae,Patellariaceae,Vibrisseaceae,Delonicicolaceae,Cuniculitremaceae,Paradevriesiaceae,Dacryobolaceae,Choanephoraceae,Parmeliaceae,Penicillaginaceae,Geoglossaceae,Mollisiaceae,Geastraceae,Gloeocystidiellaceae,Chrysozymaceae,Pichiaceae,Schizoporaceae,Ascosphaeraceae,Lachnocladiaceae,Fomitopsidaceae,Scoliciosporaceae,Clavicipitaceae,Phaeothecaceae,Tricholomataceae,Gloeophyllaceae,Eriomycetaceae,Rhizopodaceae,Punctulariaceae,Valsariaceae,Bolbitiaceae,Zythiaceae,Spiculogloeaceae,Coniophoraceae,Monoblastiaceae,Oxyuridae,Zalariaceae,Sclerococcaceae,Chionosphaeraceae,Caryophyllaceae,Rhizophlyctidaceae,Tilachlidiaceae,Symmetrosporaceae,Marasmiaceae,Physciaceae
SL1501,12.555954927341286,12.024520937617147,0.0,13.729078921255155,8.123663145824604,0.0,0.0,0.0,0.0,0.0,1.872147125625703,0.0,0.0,0.0,0.0,0.0,0.0,0.004410240578623564,0.0,0.0,0.0,0.0,12.500826920108493,0.0,16.40830007276897,0.0,0.0,0.0,0.0,0.0,1.5193278793358178,14.388409887759376,0.0,0.0,0.0,0.2690246752960374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.655008930737171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8754327548567774,0.0,0.0,0.002205120289311782,0.0,0.0,0.08158945070453594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1502,3.856726817451893,11.586510982281375,0.0,0.0,57.27933371437903,0.0,0.0,0.0,0.1115919544922566,0.0,0.547072752510819,0.0,0.0,0.0,9.136931493426962,0.0,0.0,0.4082632481424022,0.0,0.0,0.0,0.0,0.1115919544922566,0.0,0.3483846384148499,0.0,0.0,0.0,0.0,0.0,0.06532211970278436,1.9868811409596907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002721754987616015,0.0,0.0,0.08709615960371248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046269834789472254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002721754987616015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24767970387305735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08709615960371248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.087803815900493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1503,1.1770057428782623,3.860806277363962,3.5367032467163244,0.0,65.17313925058282,0.0,0.0,0.0,0.0,0.0,0.011372036163074998,0.0,0.0,0.0,0.14215045203843749,0.0,0.0,0.011372036163074998,0.09097628930459999,0.0,0.0,0.005686018081537499,0.0,0.0,0.0,0.0,0.0,0.670950133621425,0.25018479558764994,0.005686018081537499,0.0,0.011372036163074998,0.0,0.0,0.0,0.0,0.0,7.141638710411099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6383123898333998,0.0,0.0,0.0,0.0,0.0,4.201967362256212,0.0,0.0,0.0,0.0,0.0,0.0,0.017058054244612497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.050662421106499,0.0,0.0,0.0,0.0,0.0,0.0,0.08529027122306249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.678114516404162,0.0,0.017058054244612497,0.0,0.0,0.005686018081537499,1.2111218513674873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005686018081537499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1504,22.238112263139076,52.74401144082946,0.0,2.2390060779406507,7.928137289953522,0.0,2.7529495888451914,0.0,0.0,0.28155166249553093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3317840543439399,0.11619592420450482,0.0,1.6133357168394709,0.0,0.0,0.23239184840900964,0.0,0.8401859134787272,0.0,0.0,0.0,2.2077225598855916,0.0,0.0,0.0,1.7116553450125134,0.0,0.0,0.06703611011798355,0.20110833035395065,1.3585984983911334,0.27708258848766537,0.0,0.0,0.0,0.0,0.0,0.23239184840900964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05809796210225241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00893814801573114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04915981408652127,0.0,0.00446907400786557,0.2592062924562031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013407222023596711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7686807293528781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4647836968180193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1505,52.22414335114744,0.6051556114429425,0.0,10.6766740018862,20.587079534737505,0.019647909462433197,1.8861993083935868,2.5149324111914493,0.0,9.222728701666142,0.41260609871109716,0.0,0.0,0.0,0.00392958189248664,0.0,0.0,0.4086765168186105,0.019647909462433197,0.0,0.337944042753851,0.00392958189248664,0.0,0.011788745677459918,0.0,0.21219742219427853,0.0,0.0,0.0,0.5344231373781829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03143665513989312,0.0,0.0,0.0,0.0,0.0,0.00392958189248664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04322540081735304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03536623703237975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0903803835271927,0.0,0.0,0.0,0.03143665513989312,0.0,0.0,0.00392958189248664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019647909462433197,0.0,0.0,0.0,0.0,0.0,0.0,0.01571832756994656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392958189248664,0.0,0.0,0.039295818924866395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1506,34.410496264350364,4.397740387535686,0.15185567636518252,0.0,22.426046285610155,0.0,1.4578144931057524,0.0,0.0,0.0,0.0,1.2148454109214601,0.0,0.0,23.555852517767114,0.0,0.0,0.030371135273036507,0.018222681163821905,0.0,1.1905485027030311,0.0,0.19437526574743363,0.6195711595699447,0.0,0.7653526088805199,0.0,0.0,0.03644536232764381,0.0,0.9658021016825609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32193403389418696,0.0,0.0,0.0,0.0,0.0,0.0,0.030371135273036507,0.25511753629350664,0.0,0.0,0.0,0.04251958938225111,0.0,0.0,0.0,0.0,1.2269938650306749,0.0,0.0,0.05466804349146571,0.15792990341978982,0.0,0.0,0.7410557006620907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018222681163821905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006074227054607301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03644536232764381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006074227054607301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09718763287371682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.570066209074895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1507,6.467719461216906,0.0,0.0,0.0,39.816535067347886,0.0,0.4876915931258709,0.0,0.0,0.0,0.0,5.3529958197863445,0.0,0.0,31.711565257779842,0.0,0.0,0.35996284254528566,0.046446818392940084,0.0,0.023223409196470042,0.0,0.0,0.023223409196470042,0.0,0.0,0.0,0.0,0.0,0.0,11.704598235020901,0.7199256850905713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10450534138411519,0.0,0.011611704598235021,0.0,0.0,0.0,0.0,0.0,0.0,0.15095215977705528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011611704598235021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03483511379470506,0.0,0.0,0.0,0.0,0.0,0.011611704598235021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023223409196470042,0.0,1.033441709242917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023223409196470042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03483511379470506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8462610311193683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1508,31.48464827050136,0.5518849591916052,0.0,0.190439176059075,35.483870967741936,0.011659541391371939,1.931597357170618,0.2837155071900505,0.0,0.571317528177225,2.122036533229693,4.5044694908666925,0.0,0.00777302759424796,7.769141080450836,0.0,0.0,0.13991449669646328,0.011659541391371939,0.0,3.6844150796735327,0.0194325689856199,2.879906723668869,0.24485036921881073,0.0,0.0,0.0,0.0,0.1321414691022153,0.0,0.0,0.0,0.0,0.0,0.0,0.0194325689856199,0.0,0.0,0.023319082782743878,0.0,0.0,0.0,0.0,0.0,0.0,0.01554605518849592,0.0,0.0,0.0,0.0,0.0,0.5130198212203654,0.0,0.0,0.0,0.0,0.19821220365332298,0.0,0.0,0.0,0.0,0.190439176059075,1.8422075398367663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00777302759424796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29537504858142244,0.0,0.011659541391371939,0.0,0.0,0.04275165176836378,0.054411193159735714,0.011659541391371939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769529731830548,0.0,0.0,0.0,0.14768752429071122,0.0,0.0,0.0194325689856199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027205596579867857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011659541391371939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00388651379712398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7621453556160125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00388651379712398,0.0,0.0,0.00388651379712398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
