,Capnodiales,Pleosporales,Hypocreales,Dothideales,Unclassified,Tremellales,Helotiales,Chaetothyriales,Xylariales,Lecanorales,Taphrinales,Pezizales,Agaricales,Sporidiobolales,Proteales,Filobasidiales,Saccharomycetales,Mycosphaerellales,Thyridiales,Sordariales,Acarosporales,Lichenostigmatales,Auriculariales,Togniniales,Botryosphaeriales,Basidiobolales,Erythrobasidiales,Diaporthales,Myriangiales,Magnaporthales,Eurotiales,Lichinales,Atractiellales,Conioscyphales,Pleurotheciales,Microascales,Lecideales,Savoryellales,Cystofilobasidiales,Bezerromycetales,Orbiliales,Thelebolales,Verrucariales,Cystobasidiales,Corticiales,Tubeufiales,Glomerellales,Russulales,Neocelosporiales,Calosphaeriales,Wallemiales,Trechisporales,Mortierellales,Archaeorhizomycetales,Agaricostilbales,Leucosporidiales,Caliciales,Boletales,Coniochaetales,Venturiales,Cantharellales,Polyporales,Sareales,Mycocaliciales,Blastocladiales,Hymenochaetales,Mucorales,Ostropales,Mytilinidales,Peltigerales,Trapeliales,Candelariales,Calcarisporiellales,Atheliales,Erysiphales,Phaeomoniellales,Symbiotaphrinales,Choanoflagellida,Thelephorales,Sebacinales,Glomerales,Teloschistales,Schizosaccharomycetales,Phacidiales,Trichosphaeriales,Chaetosphaeriales,Physarida,Myrmecridiales,Poales,Trichosporonales,Phallales,Tritirachiales,Amphisphaeriales,Patellariales,Spiculogloeales,Neophaeothecales,Pertusariales,Ophiostomatales,Umbilicariales,Polypodiales,Delonicicolales,Sclerococcales,Geoglossales,Geastrales,Onygenales,Phaeothecales,Gloeophyllales,Valsariales,Rhytismatales,Monoblastiales,Rhabditida,Caryophyllales,Rhizophlyctidales
SL1610,0.0,0.0,0.0,0.0,0.2964438882746723,0.0,99.68290223426357,0.0012149339683388209,0.0,0.0,0.0,0.0024298679366776418,0.0012149339683388209,0.01579414158840467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1611,0.49275907466616514,0.16926838442730863,2.2644348316719953,4.71318412638706,4.1677637765657325,0.47771299605040435,0.12789166823396653,0.007523039307880384,0.0,0.0,0.0,0.018807598269700958,0.3347752492006771,0.0,85.52943389129209,0.0,0.0,0.007523039307880384,0.0,0.007523039307880384,0.0,0.0,0.0,0.0,0.1354147075418469,0.0,0.0,0.0,0.0,0.0,0.21816813992853112,0.16926838442730863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.158548053413579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1612,53.74057492931197,2.234527175620484,0.0,36.486804901036756,4.637920201068175,0.19635563933396166,0.003927112786679233,0.1413760603204524,0.0,0.0,0.0,0.0019635563933396165,0.8030945648759032,0.0,0.0,0.5576500157084512,0.0,0.021599120326735784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09032359409362237,0.8737825950361294,0.03338045868677349,0.0,0.0019635563933396165,0.009817781966698084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019635563933396165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00589066918001885,0.0,0.0,0.15708451146716934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1613,1.040679180096484,35.088162800985906,0.2064505256061851,0.0,45.06520044660726,0.8890012429164297,0.004213276032779287,4.615643893909709,0.06319914049168932,0.0,0.0,0.0,0.8110556363100129,0.0,0.0,0.0,4.4386863005329795,1.5125660957677642,0.0,0.0,0.14114474709810612,0.0,0.0,0.02738629421306537,0.0,0.0,0.0,0.0,0.0,0.0,0.18327750742589902,0.012639828098337863,0.0,0.0,0.0,0.0,0.06319914049168932,0.11165181486865113,0.0,0.0,0.0021066380163896436,0.0,0.0,0.0,0.0,0.040026122311403234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0863721586719754,0.14535802313088542,0.0,0.0,0.11797172891782005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32558090543302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008426552065558575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1614,2.3632286995515694,0.04484304932735426,76.95067264573991,4.20627802690583,1.2645739910313902,1.4260089686098654,0.0,0.14798206278026907,0.0,0.0,0.07174887892376682,0.0,0.2556053811659193,0.0,0.0,1.2735426008968609,0.6681614349775785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16591928251121077,0.004484304932735426,0.0,0.0,0.0,0.0,9.52914798206278,0.004484304932735426,0.0,0.0,0.0,1.5874439461883407,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.02242152466367713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1615,21.67272435726121,18.036773745256294,0.0,0.5518734299000481,35.95328451547384,0.2766048425891282,0.0,0.16569565449783527,0.0,0.0681490191886258,0.0,0.0,2.1727510823667755,0.0,0.486396921267839,0.19509327061841894,0.014698808060291838,0.539847132396173,0.0,0.0,0.0,0.2151370997915442,0.0,0.0,1.1344807311988883,0.0,0.01603506333850019,1.8667486236570634,13.345181463466782,0.0,0.08284782724891764,0.014698808060291838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05077770057191726,0.0,0.0026725105564166978,0.0,0.0026725105564166978,0.0,0.0,0.0,0.0,0.0,0.06948527446683414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026725105564166978,0.1830669731145438,0.0,0.0,0.0,0.0,0.0,0.0,0.0026725105564166978,0.0,0.0,0.0,0.0,0.0,0.0,0.03474263723341707,0.0,0.0,0.0,0.0,0.0,0.0,2.8408787214709497,0.0,0.0,0.0013362552782083489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1616,41.05960264900662,9.604680453418926,0.0,6.9434851501239185,7.447283955633202,3.7012960630561085,0.0,0.014220127574858814,0.0,0.002031446796408402,0.0,0.002031446796408402,1.6028115223662291,0.0,0.0,0.0,0.0,0.07313208467070248,0.0,0.0,0.0,1.0136919514077927,0.0,0.0,0.1990817860480234,0.0,0.3961321252996384,0.0,0.0,0.0,0.006094340389225206,0.012188680778450412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004062893592816804,0.0,0.002031446796408402,0.0,0.0,0.002031446796408402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006094340389225206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.899890301872993,0.0,0.0,0.006094340389225206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002031446796408402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1617,4.472352149676428,4.876017171781893,0.3011469212532838,11.398731338501955,10.05958864612033,0.006407381303261357,0.0,63.81111039917985,0.0,0.5702569359902607,0.0,0.032036906516306786,0.4036650221054655,0.0,0.0,0.0,0.0,0.11533286345870443,0.0,0.0,0.0,0.0,0.0,0.26270263343371564,0.0,0.0,0.0,0.0,0.0,0.0,0.032036906516306786,0.17299929518805665,0.0,0.0,0.0,0.0,0.0,0.24988787082719294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006407381303261357,0.03844428781956814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1908758890241558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1618,11.016591850400536,5.091639592272017,4.379851690186255,0.0,2.3164108033034894,13.05523176508519,1.5699015401403735,0.10168398601225168,0.0,0.0,0.0,0.0892834999131966,3.0232385109496294,0.0,12.643535626596563,0.0,0.0,0.0024800972198110167,0.0,0.0,1.1458049155526897,0.0,0.0,6.641700354653903,0.25793011086034573,0.0,1.6914263039111133,0.0,0.0,0.0,30.15054190124253,0.13144515264998388,0.0,0.0,4.005357009994792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36209419409240845,0.0,1.5327000818432082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7911510131197143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1619,67.60286700292009,9.644279267321476,0.02920095566764003,14.058932837801965,4.831430846827715,0.20706132200690205,0.0,0.06105654366870188,0.0,0.0,0.0,0.002654632333421821,0.013273161667109106,0.0,1.6193257233873108,1.0963631537032121,0.07167507300238916,0.1008760286700292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013273161667109106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053092646668436425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06636580833554552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5256172020175206,0.0,0.0,0.002654632333421821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1620,15.466565204984304,8.161324074954818,2.235327689527252,2.577760867497384,23.9132502615809,0.6468182250546942,0.0,0.05707219632835537,13.22172548273566,0.009512032721392562,0.0,0.009512032721392562,0.3234091125273471,0.009512032721392562,0.0,1.1604679920098926,0.5992580614477314,0.03804813088557025,0.0,7.666698373442404,0.009512032721392562,0.0,0.0,0.0,1.4838771045372396,0.009512032721392562,0.0,0.0,0.0,0.7134024541044421,0.7799866831541901,13.820983544183392,5.669171501949966,0.0,0.0,0.0,0.0,0.11414439265671074,0.0,0.0,0.0,0.0,0.0,0.0,0.009512032721392562,0.0,0.0,0.0,0.0,0.0,0.7038904213830496,0.0,0.009512032721392562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45657757062684295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0760962617711405,0.0,0.0,0.0,0.0,0.009512032721392562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03804813088557025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1621,23.713868308462903,7.54200146092038,0.8452467911927372,0.0,10.993425858290722,0.0,0.0,18.704998434728164,0.0,7.5263487425649584,0.03130543671084211,8.648126891370135,0.9548158196806845,0.0,0.0,0.6052384430762809,0.0,0.0026087863925701765,0.0,0.3078367943232808,6.355003652300949,0.0,0.0,0.4539288323072107,1.5496191171866847,0.1643535427319211,0.0,0.08608995095481582,0.0,0.0,0.0026087863925701765,0.015652718355421057,2.8148805175832203,0.0,0.0,0.0,3.459250756548054,1.8626734842951058,0.0,0.0,0.0,0.0,0.5400187832620265,0.0,0.0,0.9548158196806845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026087863925701765,0.0,0.0,0.0,1.1322132943754566,0.0,0.0,0.7304601899196493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1622,35.57519856520625,53.802630455205396,0.021351097446408746,0.4611837048424289,3.8303868818857287,0.11529592621060722,0.014945768212486122,0.053377743616021864,0.0,1.3984968827397728,0.20070031599624222,0.21137586471944658,0.9949611410026475,0.0,1.325903151421983,0.15372790161414296,0.0,1.054744213852592,0.0,0.010675548723204373,0.0,0.0,0.0021351097446408746,0.0,0.0,0.0,0.0747288410624306,0.0,0.0,0.0,0.3971304125032027,0.004270219489281749,0.0,0.0,0.0,0.0,0.07259373131778973,0.0,0.0,0.0,0.0,0.0,0.004270219489281749,0.0,0.004270219489281749,0.0,0.0,0.0021351097446408746,0.0,0.0,0.004270219489281749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004270219489281749,0.0,0.0,0.0,0.0,0.0,0.19002476727303783,0.0,0.0,0.006405329233922624,0.0,0.0,0.0,0.0,0.008540438978563498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1623,54.7584404054354,14.952279957582185,0.0,20.604700485831955,5.02355175220104,0.8434240055241806,0.0,0.8532886137759255,0.0,0.0,1.9729216503489606,0.0,0.3304643764334509,0.0,0.0,0.5968087992305605,0.0,0.009864608251744802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004932304125872401,0.022195368566425806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007398456188808602,0.0,0.0024661520629362006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024661520629362006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004932304125872401,0.0,0.0,0.0,0.0,0.004932304125872401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004932304125872401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1624,16.905842537450482,22.09250465671485,28.276097279429127,5.218144135162788,6.317391190282551,0.590287798095338,0.0,3.0327675315476035,0.0,0.0,0.0,0.002623501324868169,5.999947529973503,0.09706954902012226,1.440302227352625,0.8788729438308366,0.0,0.11543405829419943,0.0,0.0,0.0,5.0790985649447755,0.0,0.0,0.0,0.0,0.21775060996405804,0.0,0.0,0.0,0.002623501324868169,0.005247002649736338,0.0,0.0,0.0,0.55880578219692,0.0,0.0,0.0,0.0,0.42763071595351154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.224729123488207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5168297609990293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1625,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1626,37.511489361702125,2.6893617021276595,0.03404255319148936,21.40255319148936,14.481702127659574,15.033191489361702,0.0,1.0008510638297872,0.0,0.0,0.0,0.0,0.23148936170212767,0.0,0.0,0.030638297872340424,0.0,0.030638297872340424,0.0,0.0,0.003404255319148936,0.003404255319148936,0.0,0.0,5.092765957446809,0.0,0.37446808510638296,0.13957446808510637,0.006808510638297872,0.0,0.013617021276595745,0.010212765957446808,0.0,0.0,0.0,0.0,0.0,0.0,0.006808510638297872,0.0,0.003404255319148936,0.0,0.003404255319148936,0.0,0.010212765957446808,0.0,0.0,0.013617021276595745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05787234042553192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003404255319148936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.804255319148936,0.0,0.0,0.006808510638297872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1627,21.806846140983684,24.988653464873515,0.0,1.4762439385614983,10.11872058858658,1.552683754150443,0.0,0.009554976948618111,0.0,0.0,4.3331820461983135,0.0,5.183574994625325,0.0,6.437665719131453,13.290972935527794,0.0,3.9844253875737525,0.0,0.0,0.0,0.17198958507512602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.922939110909395,2.0925399517473666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3998041229725533,0.0,0.0,0.3272579604901703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9029453216444115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1628,69.42184154175588,8.650963597430406,0.08565310492505353,1.7987152034261242,11.90578158458244,0.9421841541755889,0.0,1.2419700214132763,0.17130620985010706,0.0,0.042826552462526764,0.0,2.3126338329764455,0.0,0.0,0.728051391862955,0.0,0.5139186295503212,0.0,0.0,0.0,0.0,0.0,1.1563169164882228,0.0,0.0,0.0,0.0,0.0,0.042826552462526764,0.0,0.042826552462526764,0.08565310492505353,0.0,0.0,0.0,0.0,0.21413276231263384,0.0,0.0,0.08565310492505353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042826552462526764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5139186295503212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1629,80.02582866982351,0.6650882479552304,0.0064571674558760225,5.215238915195868,4.246663796814464,5.92552733534223,0.002152389151958674,0.015066724063710719,0.0,0.002152389151958674,0.0,0.0,0.6995264743865691,0.023676280671545414,0.0,0.56823073611709,0.0,0.4928971157985364,0.0,0.0,0.25182953077916487,0.0,0.0,0.0,0.0,0.0,0.04089539388721481,0.0,0.0,0.0,0.3336203185535945,0.0064571674558760225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015066724063710719,0.0,0.0,0.004304778303917348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060266896254842876,0.0,0.0,0.0,0.0,0.0,0.02582866982350409,0.0,0.0,0.0,0.0,0.0,0.0,0.004304778303917348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004304778303917348,0.0,0.0,0.0,0.0,0.0,1.34739560912613,0.0,0.0,0.004304778303917348,0.0,0.0,0.0,0.0,0.012914334911752045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1630,11.341439107036077,35.03288818018736,0.4823599760813235,0.0,12.126768985449472,8.945585010962727,1.0005979669124976,2.4835559099063187,0.0,3.0017939007374923,0.055810245166434125,0.003986446083316724,10.59597368945585,0.0,0.0,0.0,0.0,8.459238588798087,0.0,0.3986446083316723,0.0,0.0,0.09168825991628463,0.0,0.0,0.0,3.428343631652382,0.22722742674905322,0.0,0.0,0.2232409806657365,0.25911899541558703,0.0,0.0,0.0,0.0,0.0518237990831174,0.0,0.0,0.0,0.0,0.0,0.0,0.04783735299980068,0.0,0.0,0.0,0.015945784333266894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04783735299980068,0.0,0.0,0.0,0.0,0.0,0.003986446083316724,0.0,0.0,0.0,0.0,0.0,0.0,0.003986446083316724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09567470599960136,0.0,0.0,0.0,0.0,1.5746462029101056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1631,7.395937395937396,11.691641691641692,0.0,1.6816516816516816,7.439227439227439,1.0722610722610724,0.0,3.7395937395937398,0.0,2.3443223443223444,0.7625707625707626,34.46220446220446,0.26307026307026304,0.5128205128205128,4.991674991674992,3.3999333999334,0.0,0.00999000999000999,0.0,1.4452214452214451,12.937062937062937,0.0,0.0,0.0,1.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.01332001332001332,0.01998001998001998,0.0,0.0,0.0,0.0,1.4485514485514486,0.0,0.0,0.21312021312021312,0.0,0.0,0.0,0.0,0.00333000333000333,1.3453213453213453,0.0,0.0,0.0,0.0,0.0,0.13653013653013654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8491508491508492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00666000666000666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2997002997002997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1632,0.6834733893557423,13.826330532212886,0.0,0.0,30.722689075630253,0.0,0.0,20.03361344537815,0.8403361344537815,0.8179271708683473,0.0,0.0,1.4565826330532212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022408963585434174,0.0,0.0,0.0,0.0,0.0,0.0,31.58543417366947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011204481792717087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
