	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU931	NA	NA	NA	NA	NA	NA	NA
OTU932	NA	NA	NA	NA	NA	NA	NA
OTU933	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Nothomicrosphaeropsis	Nothomicrosphaeropsis welwitschiae
OTU934	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU935	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU936	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	NA	NA
OTU937	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	Sporidesmium	NA
OTU939	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU942	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU943	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU944	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	Sporormiella megalospora
OTU946	Fungi	NA	NA	NA	NA	NA	NA
OTU949	Choanoflagellozoa	Choanoflagellata	NA	Choanoflagellida	NA	NA	NA
OTU950	NA	NA	NA	NA	NA	NA	NA
OTU951	Fungi	Glomeromycota	NA	NA	NA	NA	NA
OTU952	Fungi	NA	NA	NA	NA	NA	NA
OTU953	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU955	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Heyderia	NA
OTU956	Fungi	NA	NA	NA	NA	NA	NA
OTU957	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU958	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia randhawae
OTU959	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
OTU960	Fungi	NA	NA	NA	NA	NA	NA
OTU961	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU962	Fungi	NA	NA	NA	NA	NA	NA
OTU964	NA	NA	NA	NA	NA	NA	NA
OTU965	NA	NA	NA	NA	NA	NA	NA
OTU967	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU968	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	Clonostachys rosea
OTU969	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
OTU970	NA	NA	NA	NA	NA	NA	NA
OTU972	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Placidium	Placidium umbrinum
OTU973	Fungi	Ascomycota	Candelariomycetes	Candelariales	Candelariaceae	Candelaria	Candelaria pacifica
OTU974	NA	NA	NA	NA	NA	NA	NA
OTU975	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
OTU976	Fungi	Ascomycota	Sordariomycetes	Sordariales	Podosporaceae	NA	NA
OTU977	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Collemataceae	Scytinium	NA
OTU980	Fungi	NA	NA	NA	NA	NA	NA
OTU981	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Pectenia	NA
OTU982	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	NA
OTU983	Fungi	NA	NA	NA	NA	NA	NA
OTU984	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU985	Fungi	NA	NA	NA	NA	NA	NA
OTU986	NA	NA	NA	NA	NA	NA	NA
OTU988	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium austrohemisphaericum
OTU989	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	Microcyclospora	NA
OTU990	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU993	NA	NA	NA	NA	NA	NA	NA
OTU994	Fungi	Ascomycota	Dothideomycetes	Bezerromycetales	Bezerromycetaceae	Bezerromyces	NA
OTU995	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Camillea	Camillea tinctor
OTU996	Fungi	NA	NA	NA	NA	NA	NA
OTU997	Fungi	Ascomycota	Lecanoromycetes	Trapeliales	Trapeliaceae	Trapelia	NA
OTU998	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU999	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	NA	NA
OTU1000	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	NA
OTU1001	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU1002	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Coniothyrium	NA
OTU1003	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	NA
OTU1005	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU1006	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU1007	Fungi	NA	NA	NA	NA	NA	NA
OTU1008	Fungi	NA	NA	NA	NA	NA	NA
OTU1010	NA	NA	NA	NA	NA	NA	NA
OTU1011	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1012	NA	NA	NA	NA	NA	NA	NA
OTU1013	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU1015	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Sclerostagonospora	NA
OTU1016	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	Neophaeococcomyces	NA
OTU1017	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU1018	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	NA
OTU1019	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Iodophanus	NA
OTU1020	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leotiaceae	Pezoloma	Pezoloma ericae
OTU1021	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	Lycoperdon lividum
OTU1022	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Capnobotryella	NA
OTU1023	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Meristemomyces	NA
OTU1024	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula diobovata
OTU1025	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Stilbocrea	NA
OTU1026	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Muriformistrickeria	Muriformistrickeria rosae
OTU1027	Fungi	NA	NA	NA	NA	NA	NA
OTU1028	NA	NA	NA	NA	NA	NA	NA
OTU1029	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU1030	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
OTU1031	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	Trametes hirsuta
OTU1033	Fungi	Ascomycota	Dothideomycetes	Mytilinidales	Gloniaceae	Cenococcum	Cenococcum geophilum
OTU1034	NA	NA	NA	NA	NA	NA	NA
OTU1035	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Wojnowiciella	Wojnowiciella dactylidis
OTU1036	Fungi	NA	NA	NA	NA	NA	NA
OTU1038	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
OTU1039	Fungi	NA	NA	NA	NA	NA	NA
OTU1040	Fungi	NA	NA	NA	NA	NA	NA
OTU1041	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU1042	NA	NA	NA	NA	NA	NA	NA
OTU1043	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Golovinomyces	Golovinomyces cichoracearum
OTU1044	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU1045	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	NA
OTU1046	NA	NA	NA	NA	NA	NA	NA
OTU1047	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	Keissleriella rosacearum
OTU1048	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
OTU1051	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	NA	Cyrenella	NA
OTU1052	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium longicatenatum
OTU1053	Fungi	NA	NA	NA	NA	NA	NA
OTU1054	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium buchwaldii
OTU1055	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Geotrichum candidum
OTU1056	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	NA
OTU1057	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	NA
OTU1059	Fungi	Ascomycota	Leotiomycetes	Phacidiales	Bulgariaceae	NA	NA
OTU1060	NA	NA	NA	NA	NA	NA	NA
OTU1061	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus fumigatus
OTU1063	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	Lecanicillium coprophilum
OTU1064	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
OTU1066	NA	NA	NA	NA	NA	NA	NA
OTU1068	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU1069	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Leptospora	Leptospora clematidis
OTU1070	NA	NA	NA	NA	NA	NA	NA
OTU1072	Fungi	NA	NA	NA	NA	NA	NA
OTU1073	Fungi	Basidiomycota	Atractiellomycetes	Atractiellales	NA	NA	NA
OTU1074	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Leptosphaerulina	NA
OTU1075	Rhizaria	Haplosporidia	NA	NA	NA	NA	NA
OTU1076	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	NA	NA	NA
OTU1077	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA
OTU1078	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA
OTU1079	NA	NA	NA	NA	NA	NA	NA
OTU1080	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Leptosphaerulina	NA
OTU1081	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	Phaeococcomyces	NA
OTU1082	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1083	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA
OTU1084	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	NA	NA
OTU1085	Fungi	Calcarisporiellomycota	Calcarisporiellomycetes	Calcarisporiellales	Calcarisporiellaceae	Calcarisporiella	Calcarisporiella thermophila
OTU1086	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala xenobiotica
OTU1087	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
OTU1088	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
OTU1089	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium magnum
OTU1090	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium aciculare
OTU1091	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	NA	NA
OTU1092	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Libertasomycetaceae	Libertasomyces	NA
OTU1093	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	NA
OTU1094	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1097	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA
OTU1098	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	NA
OTU1099	Fungi	NA	NA	NA	NA	NA	NA
OTU1101	Fungi	NA	NA	NA	NA	NA	NA
OTU1102	NA	NA	NA	NA	NA	NA	NA
OTU1104	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	NA	NA
OTU1105	Fungi	Basidiomycota	Tremellomycetes	NA	NA	NA	NA
OTU1106	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Psoraceae	Psora	Psora decipiens
OTU1107	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	NA	NA	NA
OTU1108	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor mucedo
OTU1109	NA	NA	NA	NA	NA	NA	NA
OTU1110	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Libertasomycetaceae	Libertasomyces	NA
OTU1111	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Hypomyces	Hypomyces aurantius
OTU1112	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU1113	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	NA
OTU1114	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Nigrogranaceae	Nigrograna	Nigrograna antibiotica
OTU1115	NA	NA	NA	NA	NA	NA	NA
OTU1116	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU1117	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	NA	NA
OTU1119	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormia	NA
OTU1121	NA	NA	NA	NA	NA	NA	NA
OTU1122	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU1123	Fungi	NA	NA	NA	NA	NA	NA
OTU1124	Fungi	Ascomycota	Sordariomycetes	Pleurotheciales	Pleurotheciaceae	Pleurotheciella	Pleurotheciella saprophytica
OTU1125	Fungi	NA	NA	NA	NA	NA	NA
OTU1127	NA	NA	NA	NA	NA	NA	NA
OTU1128	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	NA	NA
OTU1129	NA	NA	NA	NA	NA	NA	NA
OTU1130	Fungi	NA	NA	NA	NA	NA	NA
OTU1131	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1132	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	NA
OTU1133	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	NA
OTU1134	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Heterocephalacria	Heterocephalacria arrabidensis
OTU1135	NA	NA	NA	NA	NA	NA	NA
OTU1136	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Idriella	NA
OTU1137	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	Pleiochaeta	NA
OTU1138	Fungi	NA	NA	NA	NA	NA	NA
OTU1140	Fungi	Blastocladiomycota	Blastocladiomycetes	Blastocladiales	NA	NA	NA
OTU1141	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU1142	NA	NA	NA	NA	NA	NA	NA
OTU1145	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella	NA
OTU1146	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1147	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mycotyphaceae	Kirkomyces	Kirkomyces cordensis
OTU1148	Fungi	NA	NA	NA	NA	NA	NA
OTU1149	Fungi	Basidiomycota	Tremellomycetes	NA	NA	NA	NA
OTU1150	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU1151	Fungi	Basidiomycota	Microbotryomycetes	NA	Colacogloeaceae	Colacogloea	NA
OTU1152	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	NA
OTU1153	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Ramalina	NA
OTU1155	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	Phaeococcomyces	NA
OTU1156	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Polycauliona	NA
OTU1157	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	NA
OTU1158	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Neopyrenochaetaceae	Neopyrenochaeta	Neopyrenochaeta acicola
OTU1160	NA	NA	NA	NA	NA	NA	NA
OTU1161	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	Ramularia pistaciae
OTU1162	Fungi	NA	NA	NA	NA	NA	NA
OTU1163	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Constantinomyces	NA
OTU1164	Fungi	NA	NA	NA	NA	NA	NA
OTU1167	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus westerdijkiae
OTU1168	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	Coprinopsis depressiceps
OTU1169	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma	NA
OTU1171	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU1172	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma harzianum
OTU1173	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	NA	NA	NA
OTU1174	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Acrophialophora	Acrophialophora levis
OTU1175	NA	NA	NA	NA	NA	NA	NA
OTU1176	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	NA	NA
OTU1177	Fungi	NA	NA	NA	NA	NA	NA
OTU1178	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	NA	NA
OTU1179	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	NA
OTU1180	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU1181	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
OTU1183	Fungi	NA	NA	NA	NA	NA	NA
OTU1184	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU1185	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1186	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1188	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA
OTU1189	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU1190	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU1191	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Peroneutypa	Peroneutypa scoparia
OTU1192	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
OTU1193	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena epipterygia
OTU1195	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1196	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Coniosporium	Coniosporium apollinis
OTU1198	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU1199	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	NA
OTU1200	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1201	Fungi	NA	NA	NA	NA	NA	NA
OTU1202	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	NA
OTU1203	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
OTU1204	Fungi	Ascomycota	Sordariomycetes	Sordariales	Cephalothecaceae	Phialemonium	NA
OTU1207	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Septoriella	Septoriella oudemansii
OTU1208	Fungi	Ascomycota	Sordariomycetes	Togniniales	Togniniaceae	Phaeoacremonium	Phaeoacremonium parasiticum
OTU1209	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU1210	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Geotrichum candidum
OTU1211	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Querciphoma	Querciphoma carteri
OTU1212	Fungi	Ascomycota	Sordariomycetes	Xylariales	NA	NA	NA
OTU1214	Fungi	NA	NA	NA	NA	NA	NA
OTU1215	NA	NA	NA	NA	NA	NA	NA
OTU1216	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	NA	NA
OTU1217	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	NA
OTU1218	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	Nigrospora oryzae
OTU1219	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	NA
OTU1220	NA	NA	NA	NA	NA	NA	NA
OTU1221	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	Taphrina sacchari
OTU1222	Fungi	NA	NA	NA	NA	NA	NA
OTU1223	Fungi	NA	NA	NA	NA	NA	NA
OTU1224	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	NA
OTU1225	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	Paraphaeosphaeria minitans
OTU1226	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	Acarospora	Acarospora gwynnii
OTU1227	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
OTU1229	Fungi	Ascomycota	Xylonomycetes	Symbiotaphrinales	Symbiotaphrinaceae	Symbiotaphrina	Symbiotaphrina larreae
OTU1230	NA	NA	NA	NA	NA	NA	NA
OTU1231	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU1232	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	Phanerochaete sordida
OTU1234	Fungi	Ascomycota	Lichinomycetes	Lichinales	Lichinaceae	Peccania	Peccania terricola
OTU1235	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU1236	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	NA	NA
OTU1238	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU1240	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU1241	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Uzbekistanica	Uzbekistanica vitis-viniferae
OTU1242	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
OTU1243	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	NA	NA
OTU1244	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
OTU1245	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	NA
OTU1246	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	NA
OTU1247	Fungi	Ascomycota	Lichinomycetes	Lichinales	Lichinaceae	Heppia	Heppia crispatula
OTU1248	NA	NA	NA	NA	NA	NA	NA
OTU1249	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Ovatospora	Ovatospora pseudomollicella
OTU1250	NA	NA	NA	NA	NA	NA	NA
OTU1251	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	Phaeosphaeria juncicola
OTU1252	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Perenniporia	NA
OTU1253	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Aurantiporus	Aurantiporus fissilis
OTU1255	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	NA	NA
OTU1256	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU1258	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Cephaloascaceae	Cephaloascus	Cephaloascus fragrans
OTU1259	NA	NA	NA	NA	NA	NA	NA
OTU1261	NA	NA	NA	NA	NA	NA	NA
OTU1263	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Tylosporaceae	Amphinema	NA
OTU1264	Fungi	NA	NA	NA	NA	NA	NA
OTU1265	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
OTU1266	Fungi	NA	NA	NA	NA	NA	NA
OTU1269	Fungi	Ascomycota	Sordariomycetes	Pleurotheciales	Pleurotheciaceae	NA	NA
OTU1270	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU1272	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU1273	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	NA
OTU1274	Fungi	NA	NA	NA	NA	NA	NA
OTU1275	Amoebozoa	Eumycetozoa	Myxogastrea	Physarida	Physaridae	Physarum	NA
OTU1276	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Coniosporium	NA
OTU1277	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU1278	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
OTU1279	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaetopsis	Pyrenochaetopsis kuksensis
OTU1280	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	Pyrenochaeta nobilis
OTU1281	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium citrinum
OTU1282	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Coprinus	NA
OTU1285	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Komagataella	NA
OTU1286	NA	NA	NA	NA	NA	NA	NA
OTU1287	Fungi	NA	NA	NA	NA	NA	NA
OTU1288	Fungi	Ascomycota	Sordariomycetes	Togniniales	Togniniaceae	Phaeoacremonium	Phaeoacremonium australiense
OTU1289	NA	NA	NA	NA	NA	NA	NA
