,Unclassified,Nectriaceae,Saccotheciaceae,Cladosporiaceae,Poaceae,Leptosphaeriaceae,Herpotrichiellaceae,Bulleribasidiaceae,Saccharomycetaceae,Amorosiaceae,Lecanoraceae,Platanaceae,Dothideaceae,Pyronemataceae,Phaeosphaeriaceae,Podosporaceae,Pleomassariaceae,Teratosphaeriaceae,Basidiobolaceae,Sporidiobolaceae,Pleosporaceae,Filobasidiaceae,Botryosphaeriaceae,Hygrophoraceae,Pleurotaceae,Didymellaceae,Coniothyriaceae,Peltulaceae,Togniniaceae,Elsinoaceae,Trichomeriaceae,Didymosphaeriaceae,Hyaloriaceae,Ramalinaceae,Lichinaceae,Xylariaceae,Mycosphaerellaceae,Gnomoniaceae,Aspergillaceae,Amanitaceae,Cucurbitariaceae,Cryptococcaceae,Rhynchogastremataceae,Buckleyzymaceae,Graphiaceae,Lecideaceae,Massarinaceae,Erythrobasidiaceae,Conioscyphaceae,Bionectriaceae,Bulleraceae,Sclerotiniaceae,Pleurotheciaceae,Phaffomycetaceae,Libertasomycetaceae,Niessliaceae,Thermoascaceae,Symmetrosporaceae,Apiosporaceae,Cystobasidiaceae,Melanommataceae,Entolomataceae,Mrakiaceae,Bezerromycetaceae,Sporormiaceae,Dothioraceae,Orbiliaceae,Verrucariaceae,Thelebolaceae,Piskurozymaceae,Phaeotremellaceae,Protomycetaceae,Peniophoraceae,Biatriosporaceae,Pezizaceae,Sordariaceae,Chaetomiaceae,Wallemiaceae,Corticiaceae,Acarosporaceae,Phaeococcomycetaceae,Torulaceae,Pleurostomataceae,Neocelosporiaceae,Diaporthaceae,Plectosphaerellaceae,Elaphomycetaceae,Trichomonascaceae,Coniochaetaceae,Extremaceae,Caliciaceae,Cyphellophoraceae,Cortinariaceae,Valsaceae,Ophiocordycipitaceae,Venturiaceae,Myxotrichaceae,Hyaloscyphaceae,Mortierellaceae,Hydnodontaceae,Debaryomycetaceae,Trematosphaeriaceae,Crepidotaceae,Archaeorhizomycetaceae,Tubeufiaceae,Tremellaceae,Sirobasidiaceae,Leucosporidiaceae,Kondoaceae,Dipodascaceae,Neocamarosporiaceae,Sareaceae,Boletaceae,Helotiaceae,Lophiotremataceae,Mycocaliciaceae,Hypocreaceae,Neodevriesiaceae,Agaricaceae,Ascobolaceae,Endosporiaceae,Inocybaceae,Thyridariaceae,Taphrinaceae,Cordycipitaceae,Cantharellaceae,Planistromellaceae,Kirschsteiniotheliaceae,Ceratobasidiaceae,Pseudeurotiaceae,Rickenellaceae,Pannariaceae,Hyphodermataceae,Phanerochaetaceae,Neopyrenochaetaceae,Diatrypaceae,Polyporaceae,Hydnaceae,Lophiostomataceae,Amphisphaeriaceae,Mucoraceae,Schizosaccharomycetaceae,Stictidaceae,Ploettnerulaceae,Stereaceae,Hymenochaetaceae,Candelariaceae,Collemataceae,Trapeliaceae,Leotiaceae,Lycoperdaceae,Gloniaceae,Erysiphaceae,Lentitheciaceae,Pilodermataceae,Bulgariaceae,Lasiosphaeriaceae,Calcarisporiellaceae,Psoraceae,Nigrogranaceae,Thelephoraceae,Microdochiaceae,Mycotyphaceae,Colacogloeaceae,Teloschistaceae,Diversisporaceae,Psathyrellaceae,Mycenaceae,Cephalothecaceae,Atheliaceae,Glomeraceae,Trichosphaeriaceae,Symbiotaphrinaceae,Sebacinaceae,Meruliaceae,Cephaloascaceae,Tylosporaceae,Physaridae,Metschnikowiaceae,Beltraniaceae,Myriangiaceae,Ambisporaceae,Russulaceae,Magnaporthaceae,Cunninghamellaceae,Omphalotaceae,Schizophyllaceae,Steccherinaceae,Exidiaceae,Lipomycetaceae,Pluteaceae,Irpicaceae,Radulomycetaceae,Bartaliniaceae,Trimorphomycetaceae,Parapyrenochaetaceae,Dictyosporiaceae,Rutstroemiaceae,Camarosporidiellaceae,Periconiaceae,Chaetosphaeriaceae,Chaetothyriaceae,Sydowiellaceae,Myrmecridiaceae,Stachybotryaceae,Sporocadaceae,Cystofilobasidiaceae,Pestalotiopsidaceae,Trichosporonaceae,Tritirachiaceae,Ceratocystidaceae,Neophaeothecaceae,Capnodiaceae,Dissoconiaceae,Calloriaceae,Phallaceae,Wiesneriomycetaceae,Teichosporaceae,Roussoellaceae,Strelitzianaceae,Phaeomoniellaceae,Ganodermataceae,Auriscalpiaceae,Catillariaceae,Trichocomaceae,Clavariaceae,Abrothallaceae,Saccharomycopsidaceae,Discosiaceae,Podoscyphaceae,Aporpiaceae,Naohideaceae,Cerrenaceae,Pteridaceae,Leptosilliaceae,Ophiostomataceae,Saccharomycodaceae,Mollisiaceae,Incrustoporiaceae,Glomerellaceae,Patellariaceae,Graphostromataceae,Strophariaceae,Vibrisseaceae,Cuniculitremaceae,Megasporaceae,Delonicicolaceae,Parmeliaceae,Tricholomataceae,Paradevriesiaceae,Umbilicariaceae,Septobasidiaceae,Pichiaceae,Pyriculariaceae,Microascaceae,Penicillaginaceae,Sympoventuriaceae,Chrysozymaceae,Clavicipitaceae,Geoglossaceae,Zythiaceae,Fomitopsidaceae,Geastraceae,Thyridiaceae,Choanephoraceae,Ascosphaeraceae,Gloeocystidiellaceae,Lachnocladiaceae,Zalariaceae,Chionosphaeraceae,Caryophyllaceae,Scoliciosporaceae,Phaeothecaceae,Schizoporaceae,Gloeophyllaceae,Eriomycetaceae,Tetragoniomycetaceae,Monoblastiaceae,Onygenaceae,Coniophoraceae,Sclerococcaceae,Punctulariaceae,Valsariaceae,Bolbitiaceae,Botryobasidiaceae,Hysteriaceae,Archaeosporaceae,Physciaceae,Spiculogloeaceae,Olpidiaceae,Rhizophlyctidaceae,Lichtheimiaceae,Schizotheciaceae,Tilachlidiaceae,Plagiotheciaceae,Gigasporaceae,Ascodesmidaceae,Cylindriaceae,Marasmiaceae
SL1501,56.442761248185775,0.0,14.119194484760522,0.0589622641509434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925344702467344,0.0,0.0,0.0,0.0,0.0,1.1633708272859216,0.0022677793904208998,5.862209724238026,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.2766690856313498,0.0,0.0,0.0,0.0,0.0,0.0,3.8098693759071116,0.006803338171262699,12.763062409288825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018232946298984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9003084179970973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0839078374455733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022677793904208998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022677793904208998,0.0,0.0,0.0,0.0
SL1502,70.38633590890606,0.0,0.0,2.9930866205774707,14.263250643893182,0.0,9.128371966924224,0.018977904297139758,0.0,0.040666937779585195,0.0,0.0,0.0,0.0,0.5449369662464416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8788125254168362,0.0,0.0,0.0,0.0,0.0,0.06506710044733631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08675613392978175,0.0027111291853056797,0.11115629659753287,0.0,0.021689033482445438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10031177985631015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2684017893452623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027111291853056797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08675613392978175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1503,73.09269893355209,4.572053595843587,0.0,0.0,0.0,0.08203445447087777,0.05468963631391851,0.0,0.005468963631391851,0.07109652720809406,0.0,0.0,0.0,0.0,0.016406890894175553,0.0,0.0,0.0,0.0,0.0,3.7188952693464588,0.0,0.0,6.863549357396773,0.6453377085042384,0.2132895816242822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021875854525567406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010937927262783703,0.0,0.0,0.016406890894175553,0.0,0.005468963631391851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005468963631391851,0.0,6.781514902925895,0.0,0.0,0.0,0.005468963631391851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.575881870385562,0.0,0.016406890894175553,0.0,0.0,0.0,0.0,0.0,0.0,1.1648892534864643,0.0,0.04922067268252666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005468963631391851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005468963631391851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1504,81.70418291386034,0.0,2.2199574618929456,0.21269053527118043,0.4829847571783056,0.0,0.0,2.7428216944345976,0.0,0.0,0.0,0.0,0.27915632754342434,0.0,0.0,0.8108826657213754,0.0,0.2304147465437788,1.697093229351294,0.10634526763559021,2.056008507621411,0.9305210918114144,0.0,0.19939737681673164,0.0,0.022155264090747962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.347040056717476,0.27472527472527475,0.2304147465437788,0.5627437079049983,0.0,0.0,0.0,0.3278979085430698,0.0,0.0,0.0,0.06646579227224389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576036866359447,0.0,0.0,0.008862105636299186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04874158099964552,0.0,0.0,2.1889400921658986,0.0,0.0,0.0,0.0,0.0,0.0,0.25700106345267637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013293158454448777,0.7621410847217299,0.0,0.0,0.0,0.0,0.15951790145338532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1505,71.85377154749284,0.0,10.672635174932266,2.9528409314014215,0.0,1.5981466211175246,0.003926650174735933,1.8847920838732477,0.003926650174735933,0.0,0.0,0.0,9.21977461027997,0.0,0.4162249185220089,0.21203910943574036,0.0,0.011779950524207798,0.0,0.0,0.15313935681470137,0.36125181607570583,0.0,0.0,0.0,0.011779950524207798,0.011779950524207798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3259119645030824,0.0,0.019633250873679665,0.03141320139788746,0.0,0.0,0.0,0.0,0.0,0.0,0.003926650174735933,0.0,0.0,0.0,0.0,0.0,0.0,0.04319315192209526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03533985157262339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09031295401892646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003926650174735933,0.0,0.019633250873679665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03141320139788746,0.0,0.0,0.0,0.0,0.0,0.0,0.01570660069894373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007853300349471865,0.0,0.0,0.0,0.0,0.003926650174735933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1506,57.928358208955224,0.14925373134328357,0.0,0.7343283582089553,5.588059701492537,0.08955223880597014,23.116417910447762,1.462686567164179,0.0,1.1940298507462686,0.0,0.0,0.0,0.0,0.0,0.7522388059701492,0.0,0.5970149253731343,0.0,0.0,3.0686567164179106,1.1582089552238806,0.0,0.0,0.0,0.05970149253731343,0.0,0.0,0.9492537313432836,0.0,0.0,0.0,0.0,0.0,0.2507462686567164,0.041791044776119404,0.3164179104477612,0.0,0.029850746268656716,0.011940298507462687,0.19701492537313434,0.011940298507462687,0.0,0.0,0.0,0.05373134328358209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2059701492537314,0.0,0.0,0.15522388059701492,0.0,0.0,0.0,0.0,0.0,0.7283582089552239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.03582089552238806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.0955223880597015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1507,47.14236628106746,0.0,0.0,0.08017409231474058,1.8325506814797847,0.0,29.09174206849158,0.7215668308326653,0.0,5.28003665101363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011453441759248654,0.011453441759248654,0.7101133890734166,0.0,0.0,0.0,0.0,0.0,11.441988317489406,0.0,0.0,0.0,0.0,0.0,0.0,0.10308097583323789,0.0,0.0,0.0,0.022906883518497307,0.0,2.1303401672202495,0.0,0.022906883518497307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011453441759248654,0.0,0.0,0.2290688351849731,0.0,0.0,0.0,0.011453441759248654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03436032527774596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022906883518497307,0.0,1.0193563165731303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011453441759248654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022906883518497307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03436032527774596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1508,72.70001946661476,0.0,0.19077282460580106,0.01167996885341639,3.8466030757251315,0.1401596262409967,7.732139380961651,1.9622347673739537,0.019466614755693983,4.508467977418727,0.0,0.0,0.5723184738174032,0.0,2.125754331321783,0.0,0.0,0.02335993770683278,0.0,0.0,0.11290636558302511,1.226396729608721,0.0,0.0,0.0,0.038933229511387966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02335993770683278,0.0,0.015573291804555188,0.01167996885341639,1.323729803387191,0.02335993770683278,0.0,0.0,0.0,0.0,0.19077282460580106,0.0,0.0,0.0,0.5139186295503212,0.0,0.0,0.0,0.0,0.19855947050807865,0.0,0.0,0.0,0.054506521315943156,0.0,0.0,1.8454350788397897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01167996885341639,0.0,0.0,0.0,0.29589254428654854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054506521315943156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027253260657971578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007786645902277594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14794627214327427,0.01167996885341639,0.0,0.0,0.0,0.0,0.007786645902277594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01167996885341639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003893322951138797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003893322951138797,0.0,0.0,0.003893322951138797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
