,Unclassified,Fusarium,Aureobasidium,Cladosporium,Chimonocalamus,Querciphoma,Rhinocladiella,Vishniacozyma,Saccharomyces,Angustimassarina,Carbonea,Platanus,Endoconidioma,Pseudotricharina,Podospora,Neosetophoma,Splanchnonema,Lapidomyces,Curvibasidium,Basidiobolus,Rhodosporidiobolus,Stemphylium,Naganishia,Dothiorella,Sclerostagonospora,Pleurotus,Phoma,Filobasidium,Foliophoma,Peltula,Alternaria,Diplodia,Neofusicoccum,Phaeoacremonium,Elsinoe,Knufia,Pseudopithomyces,Candida,Stypella,Bacidina,Peccania,Pseudocercospora,Apiognomonia,Penicillium,Amanita,Neocucurbitaria,Cryptococcus,Papiliotrema,Buckleyzyma,Graphium,Lecidea,Stagonospora,Erythrobasidium,Ramularia,Ilyonectria,Conioscypha,Nectriopsis,Pseudotremella,Clarireedia,Phaeoisaria,Cyberlindnera,Thyrostroma,Toxicocladosporium,Didymosphaeria,Libertasomyces,Eucasphaeria,Byssochlamys,Pseudocamarosporium,Symmetrospora,Paracamarosporium,Cystobasidium,Entoloma,Elasticomyces,Neodidymelliopsis,Rhodotorula,Tausonia,Bezerromyces,Preussia,Cuniculitrema,Desertella,Hormonema,Orbilia,Populocrescentia,Verrucaria,Piskurozyma,Neocladosporium,Gelidatrema,Saitoella,Peniophora,Biatriospora,Thysanorea,Sarocladium,Sporidesmium,Acremonium,Sporormia,Hannaella,Oedocephalum,Neurospora,Petrakia,Collariella,Wallemia,Laetisaria,Dioszegia,Westerdykella,Sparticola,Peristomialis,Comoclathris,Coniothyrium,Catenulomyces,Epicoccum,Phaeococcomyces,Torula,Pleurostoma,Neocelosporium,Constantinomyces,Diaporthe,Aspergillus,Exophiala,Gibellulopsis,Elaphomyces,Neostagonospora,Jeremyomyces,Zygoascus,Catenulostroma,Coniochaeta,Petrophila,Buellia,Cyphellophora,Cortinarius,Cytospora,Sporormiella,Veronaea,Hantamomyces,Venturia,Oidiodendron,Cistella,Zygosporium,Lobosporangium,Trechispora,Mortierella,Coniosporium,Chaetosphaeronema,Meyerozyma,Trematosphaeria,Paraloratospora,Parastagonospora,Simocybe,Archaeorhizomyces,Tremella,Leucosporidium,Neocatenulostroma,Bensingtonia,Protoparmeliopsis,Geotrichum,Neocamarosporium,Phaeosphaeria,Sarea,Sirobasidium,Sarcinomyces,Kwoniella,Aureoboletus,Articulospora,Furcasterigmium,Lophiotrema,Phialophora,Mycocalicium,Trichoderma,Cosmospora,Acarospora,Tulostoma,Ascobolus,Gobabebomyces,Pseudotaeniolina,Inocybe,Parathyridaria,Dlhawksworthia,Taphrina,Pyrenophora,Simplicillium,Craterellus,Ramimonilia,Taeniolella,Genolevuria,Sistotremastrum,Yamadazyma,Friedmanniomyces,Macroventuria,Ceratobasidium,Bacillicladium,Pyrenochaeta,Peniophorella,Pectenia,Curvularia,Hyphoderma,Hyphodermella,Neopyrenochaeta,Monosporascus,Daedaleopsis,Phlebiopsis,Briansuttonomyces,Sistotrema,Lophiostoma,Ramalina,Trichomonascus,Microdochium,Mucor,Burgoa,Schizosaccharomyces,Massarina,Schizoxylon,Cadophora,Microcyclospora,Stereum,Lachnum,Nothomicrosphaeropsis,Heyderia,Clonostachys,Placidium,Candelaria,Scytinium,Camillea,Trapelia,Mrakia,Neophaeococcomyces,Iodophanus,Pezoloma,Lycoperdon,Capnobotryella,Meristemomyces,Stilbocrea,Muriformistrickeria,Trametes,Cenococcum,Wojnowiciella,Golovinomyces,Keissleriella,Cyrenella,Piloderma,Lecanicillium,Leptospora,Leptosphaerulina,Calcarisporiella,Debaryomyces,Psora,Hypomyces,Nigrograna,Pleurotheciella,Heterocephalacria,Idriella,Pleiochaeta,Kirkomyces,Colacogloea,Polycauliona,Diversispora,Coprinopsis,Acrophialophora,Peroneutypa,Mycena,Phialemonium,Septoriella,Glomus,Nigrospora,Paraphaeosphaeria,Symbiotaphrina,Phanerochaete,Uzbekistanica,Sebacina,Heppia,Ovatospora,Perenniporia,Aurantiporus,Cephaloascus,Amphinema,Physarum,Pyrenochaetopsis,Coprinus,Komagataella,Mastigobasidium,Clavispora,Beltrania,Capronia,Myriangium,Setophaeosphaeria,Ambispora,Beauveria,Russula,Arxiella,Absidia,Sporobolomyces,Marasmiellus,Bullera,Schizothecium,Schizophyllum,Hyalorbilia,Rachicladosporium,Junghuhnia,Pseudogymnoascus,Arthrocatena,Lecanora,Neodevriesia,Steccherinum,Pringsheimia,Kalmusia,Myxozyma,Pluteus,Gloeoporus,Radulomyces,Bartalinia,Pleurophoma,Tomentella,Resinicium,Salinomyces,Hygrophorus,Thelebolus,Hohenbuehelia,Saitozyma,Ochrocladosporium,Parapyrenochaeta,Geosmithia,Macrophomina,Cladophialophora,Eupenidiella,Sympodiella,Occultifur,Hazslinszkyomyces,Hyphopichia,Lambertella,Camarosporidiella,Dekkeromyces,Ophiosphaerella,Perusta,Periconia,Chaetosphaeria,Nothophoma,Glarea,Chaetothyrium,Hapalocystis,Inopinatum,Trichophaea,Myrmecridium,Oliveonia,Hansfordia,Lentinus,Xenoacremonium,Tricharina,Monocillium,Seimatosporium,Cystofilobasidium,Mycoacia,Phaeodothis,Trichobolus,Pestalotiopsis,Exidia,Oncopodiella,Cutaneotrichosporon,Bulleromyces,Oosporidium,Candolleomyces,Vermiconia,Rosellinia,Meniscomyces,Gliomastix,Macroconia,Pseudocosmospora,Ceratocystis,Neophaeotheca,Efibula,Calyptrozyma,Chaetocapnodium,Dissoconium,Polyphilus,Cladorrhinum,Neosartorya,Alfaria,Bjerkandera,Helminthosporium,Scopuloides,Penidiella,Tyrannosorus,Phallus,Thielavia,Coprinellus,Blastobotrys,Thanatephorus,Podosphaera,Apiotrichum,Itersonilia,Spissiomyces,Pseudoseptoria,Pseudoascochyta,Byssomerulius,Roussoella,Strelitziana,Lecania,Meliniomyces,Phaeosphaeriopsis,Phaeomoniella,Cliostomum,Botryosphaeria,Ganoderma,Lentinellus,Austrolecia,Hormiactis,Didymella,Cephalotheca,Niesslia,Humicola,Sagenomella,Sidera,Ogataea,Teunia,Pseudosydowia,Pseudoophiobolus,Peltaster,Clavaria,Hymenoscyphus,Anthopsis,Nodulisporium,Setophoma,Abrothallus,Saccharomycopsis,Dothiora,Subulicystidium,Discosia,Thelonectria,Medicopsis,Bisifusarium,Cantharellus,Peziza,Phaeophlebiopsis,Sigarispora,Hypochnicium,Talaromyces,Biappendiculispora,Bulleribasidium,Elmerina,Leptobacillium,Fantasmomyces,Rhynchogastrema,Uwebraunia,Teichospora,Naohidea,Cerrena,Paecilomyces,Pteris,Lopharia,Leptosillia,Neoascochyta,Fonsecazyma,Grosmannia,Didymocyrtis,Hanseniaspora,Corticium,Polysporina,Trichosporon,Paramyrothecium,Achaetomium,Mycosphaerella,Hyaloscypha,Phlebia,Chaetomium,Skeletocutis,Fuscoporia,Colletotrichum,Herpotrichia,Heterotruncatella,Darksidea,Patellaria,Biscogniauxia,Poaceascoma,Pholiota,Incertomyces,Trichaptum,Trichomerium,Tolypocladium,Verticillium,Bhatiellae,Erysiphe,Fellomyces,Chalastospora,Aspicilia,Furfurella,Polyscytalum,Austroafricana,Melanohalea,Cryomyces,Kluyveromyces,Flavodon,Hysteropatella,Udeniomyces,Gerronema,Hexagonia,Paradevriesia,Umbilicaria,Paraconiothyrium,Pichia,Amorocoelophoma,Pyricularia,Microascus,Helicoma,Immersidiscosia,Hydeomyces,Clitopilus,Spegazzinia,Kockovaella,Diatrypella,Artomyces,Penicillago,Ochroconis,Sampaiozyma,Metapochonia,Geoglossum,Xenodidymella,Exidiopsis,Mycocentrospora,Ceriporia,Atrozythia,Verrucocladosporium,Graphilbum,Amyloporia,Basidiodendron,Geastrum,Thyridium,Gilbertella,Celosporium,Ascosphaera,Linocarpon,Montagnula,Circinaria,Gloeocystidiellum,Schenella,Dichostereum,Hymenopleella,Devriesia,Ambarignomonia,Actinomucor,Thermomyces,Metschnikowia,Stolonocarpus,Zalaria,Galiicola,Neophaeomoniella,Menispora,Moringomyces,Paraboeremia,Pleuroflammula,Parasola,Entomocorticium,Chalara,Pseudocoleophoma,Hydropisphaera,Tubulicium,Dianthus,Scoliciosporum,Remotididymella,Trichothecium,Nectria,Deniquelata,Saxophila,Scytalidium,Hyphodontia,Lasiodiplodia,Neolentinus,Lectera,Chionosphaera,Funbolia,Kernia,Chuppomyces,Vararia,Cryptocline,Gnomoniopsis,Calyptella,Glutinoglossum,Cryptotrichosporon,Arrhenia,Letendraea,Laburnicola,Neoheleiosa,Helotium,Subramaniula,Spiromastix,Resupinatus,Karstenia,Lyomyces,Neoroussoella,Zasmidium,Limtongozyma,Brunneiperidium,Psathyrella,Aphanoascus,Cephalotrichum,Tetracladium,Burrowsia,Neonectria,Agaricus,Meruliporia,Exserohilum,Stomiopeltis,Populomyces,Kurtzmanomyces,Sclerococcum,Canariomyces,Acidomyces,Pseudolachnea,Fonsecaea,Punctularia,Trigonosporomyces,Subplenodomus,Valsaria,Asterostroma,Melanelixia,Geomyces,Rutstroemia,Sclerotinia,Botryobasidium,Geopyxis,Neostrelitziana,Xenasmatella,Jalapriya,Rinodina,Phyllozyma,Schwanniomyces,Paraphoma,Neoconiothyrium,Chaetopyrena,Blumeria,Neovaginatispora,Olpidium,Drechslera,Phylloporus,Phialocephala,Eutypa,Microcera,Gelatoporia,Petriella,Sphaerellopsis,Forliomyces,Musicillium,Lichtheimia,Neomensularia,Pseudoechria,Eutypella,Fusicolla,Pseudorobillarda,Brevicellicium,Fomitopsis,Caloplaca,Diplodina,Kodamaea,Tilachlidium,Plagiothecium,Flavoplaca,Gigaspora,Panaeolus,Choanephora,Cephaliophora,Fusariella,Cylindrium,Benjaminiella,Plectosphaerella,Phaeoannellomyces,Dothidea,Pyronema,Phaeomycocentrospora,Solicoccozyma,Marasmius,Pulvinula
SL1501,57.38162191582003,0.0,14.119194484760522,0.0589622641509434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.154299709724238,0.0,0.0,0.0,0.0,0.0,0.0022677793904208998,0.0,0.0,0.0,4.370010885341074,0.0,1.5625,0.0,0.0,0.2766690856313498,0.0,0.0,0.0,0.0,0.0,0.0,3.798530478955007,0.006803338171262699,12.763062409288825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925344702467344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022677793904208998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9003084179970973,0.0,0.0,0.0,0.011338896952104499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0839078374455733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022677793904208998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0861756168359942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.492198838896952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022677793904208998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1502,70.84722787040802,0.0,0.0,0.5259590619493019,14.263250643893182,0.0,8.868103565134879,0.018977904297139758,0.0,0.040666937779585195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1735122678595635,0.0,0.0,0.0,0.0,0.0,0.0,0.19791243052731464,1.6809000948895214,0.06506710044733631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062355971262030636,0.0027111291853056797,0.11115629659753287,0.0,0.021689033482445438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10031177985631015,0.0,0.0,0.0,2.4671275586281687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2684017893452623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024400162667751118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027111291853056797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08675613392978175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17080113867425784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1503,86.81432868471424,4.572053595843587,0.0,0.0,0.0,0.08203445447087777,0.04375170905113481,0.0,0.0,0.07109652720809406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6453377085042384,0.060158599945310365,0.0,0.0,0.0,3.7188952693464588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021875854525567406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010937927262783703,0.0,0.0,0.0,0.016406890894175553,0.005468963631391851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010937927262783703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.575881870385562,0.0,0.0,0.005468963631391851,0.0,0.010937927262783703,0.0,0.0,0.0,0.0,0.0,0.0,1.1648892534864643,0.0,0.0,0.0,0.005468963631391851,0.0,0.005468963631391851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13672409078479628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005468963631391851,0.0,0.0,0.005468963631391851,0.0,0.0,0.005468963631391851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005468963631391851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
