,Ascomycota,Unclassified,Anthophyta,Basidiomycota,Basidiobolomycota,Cercozoa,Mortierellomycota,Glomeromycota,Haplosporidia,Rozellomycota,Blastocladiomycota,Mucoromycota,Calcarisporiellomycota,Choanoflagellata,Arthropoda,Eumycetozoa,Monilophyta,Streptophycophyta
SL1639,74.49711347645679,3.163900414937759,13.365957062962295,8.970773949125023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002255096518130976,0.0
SL1640,90.60577280422844,9.105174051286287,0.0,0.2890531444852789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1641,75.85533869115959,12.043628013777267,0.0,12.101033295063147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1642,90.12058954890576,6.8423403305046895,1.1255024564537741,1.9115676641357748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1643,75.55385465833227,7.790109282646596,3.5378662244333885,13.113917591529532,0.0,0.0,0.0,0.0,0.0,0.0,0.004252243058213208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1644,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1645,79.29209783631232,12.878645343367827,2.7187206020696144,5.110536218250235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1646,92.60591990713871,5.258270458502611,0.9092667827432772,1.1646353259818147,0.0,0.050299864577287676,0.003869220352099052,0.0,0.007738440704198104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1647,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1648,94.55679645839622,4.577925344602073,0.442700472884596,0.4225777241171144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1649,72.18041745050614,11.802382871987817,2.302248499507301,13.473080713069963,0.24187046492878259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1650,63.68783249548538,23.446727512323687,6.940309434330617,5.910488554834301,0.009761335350675972,0.004880667675337986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1651,89.34664442172111,5.543296916204725,0.0,3.654270491362144,0.0,1.4557881707120177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1652,57.10395365533632,34.372292228851535,0.03465947070036888,8.489094645111777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1653,59.987761502275596,35.32591374408791,1.188154154077587,3.4981705995589043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1654,78.85980309852705,6.983133633519041,1.4983845938589127,12.64850288737948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010175786715510443,0.0,0.0,0.0,0.0
SL1655,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1656,97.15958244420094,2.4626564392410173,0.12399792375569525,0.2537631928023531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1657,80.7579533792699,16.859697991496848,1.3316717978790988,1.0506768313541515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1658,67.8032661271012,22.08227575307696,0.0,10.114458119821848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1659,38.25165407810762,13.762515369752327,42.157034955208154,4.850986591720827,0.0,0.9778090052110779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1660,82.22485079843003,15.54922307650949,0.0,2.0162374321200063,0.0,0.20431205978816067,0.0,0.0,0.005376633152320017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1661,87.07158245201724,3.4518213866039953,0.4308656482569526,9.045730513121818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1662,75.53848426650909,4.352193824789482,4.981533461368001,14.98005613827744,0.14773230905599055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1663,95.19834710743801,2.8264462809917354,0.32231404958677684,1.6528925619834711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1664,33.302689037002985,40.81820271202022,4.619627671799586,19.524247299471387,1.7237416685819351,0.0,0.0,0.0,0.0,0.0,0.011491611123879569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1665,81.10946117946543,4.168434450572762,1.7501060670343658,12.961391599490879,0.010606703436571913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1666,73.24679145368293,17.103666384731365,0.2537417717795021,9.3958003898062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1667,58.63791577083597,10.003794106487922,0.3161755406601745,31.023144049576324,0.01897053243961047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1668,80.52920249036465,5.677438482063445,5.662614882893567,8.130744144678328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1669,62.99276744555714,13.531235097758703,2.080352885073915,21.393657606103957,0.001986965506278811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1670,81.48906281356612,4.1420830824804336,10.596026490066226,3.7728276138872165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1671,81.7699281318991,8.34703367936493,1.996336136032693,7.858518483723989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028183568979285076,0.0,0.0,0.0
SL1672,65.86052836052836,8.969502719502719,9.780497280497281,15.365190365190365,0.0,0.0,0.02428127428127428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1673,75.31324234943406,3.735618799198845,6.646793050444828,14.30434580092226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1674,64.70262654724766,33.51112005635504,0.02012679883264567,1.7661265975646574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1675,73.01445476927964,10.43404018743547,0.43880549598919866,16.112699547295687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1676,74.83718517664688,2.766411157858337,22.29842660365397,0.09797706184081609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1677,61.793020457280385,34.94451129830191,0.0,3.2557828586709454,0.0,0.0,0.0,0.0,0.0,0.0,0.006685385746757588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1678,74.54784479324357,4.242689825511912,3.605290415106366,17.544418771412637,0.05975619472551988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1679,88.90467633415521,5.959296251410422,4.897822725563124,0.2382046888712441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1680,54.28829976204042,44.971009149713446,0.392130576130308,0.34856051211582934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1681,91.68533731640528,4.4228694714131604,0.8215085884988798,3.070284623682682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1682,29.553731726083612,1.2772505770710438,0.0,69.16901769684534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1683,12.975391498881432,85.4586129753915,0.44742729306487694,1.1185682326621924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1684,85.70664765638924,3.011940830511495,3.5347234598704924,7.746688053228777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1685,51.6382887394477,6.634234749844994,6.972862116659512,34.72599799685219,0.014308198597796537,0.009538799065197692,0.004769399532598846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1686,97.89281734373417,2.0983183061493262,0.0,0.008864350116502887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1687,76.79470521357804,20.702046451193763,0.8750203020951762,1.049618320610687,0.0,0.0,0.5786097125223323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1688,50.75,11.8,6.191666666666666,31.091666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
SL1689,84.23831894825013,9.570632579482137,0.968716996248953,5.207764303142867,0.0036417932189810264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010925379656943079,0.0
SL1690,96.80410155650385,2.9932766401620974,0.07675068308107942,0.12587112025297026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1691,76.52628659720297,13.608811061368408,4.983954676914544,4.880947664514085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1692,80.40499282884367,18.65210661592423,0.6759347353772313,0.26696581985487283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1693,73.47545682551058,7.310999641705482,2.280544607667503,13.086707273378718,3.8462916517377286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1694,45.72632583286953,19.221594974954282,15.130794307068458,18.25554583764014,1.029657310964459,0.0,0.0,0.0,0.6360817365031407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1695,89.09995283221132,7.9670683075339825,2.778611551820248,0.15007932764461215,0.004287980789846061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1696,35.47666122238459,29.648413994670335,6.5073497807960115,28.358978767299924,0.0,0.0,0.0,0.0,0.008596234849136079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1697,72.18176301016538,23.084509179183737,0.0,4.0686795124664945,0.0,0.0,0.0,0.0025287007535528244,0.0,0.0,0.0,0.66251959743084,0.0,0.0,0.0,0.0,0.0,0.0
SL1698,58.35661671323343,31.369062738125475,0.7810515621031242,9.385318770637541,0.1079502159004318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1699,48.13317540426409,9.511793181584098,1.4960346070656092,40.851272015655574,0.0,0.002574930476877124,0.0,0.0,0.0,0.0,0.0,0.005149860953754248,0.0,0.0,0.0,0.0,0.0,0.0
SL1700,61.197123793483186,16.836172831508712,1.3020664636911317,20.63224719828982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03238971302714258,0.0,0.0,0.0,0.0,0.0,0.0
SL1701,60.933854051531455,25.45624247783263,0.22105961240881292,12.718296367253703,0.0,0.5845798639255275,0.0,0.0,0.0,0.0,0.08596762704787168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1702,64.2826952203163,15.205522876968054,13.694480645274911,6.260786869078229,0.0,0.02641682223239759,0.0,0.0,0.0,0.0,0.0,0.5300975661301116,0.0,0.0,0.0,0.0,0.0,0.0
SL1703,75.29088503680586,16.940873163947217,1.482411207978561,6.282438345941179,0.0,0.0033922453271820617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1704,78.1975969829097,8.369902000644917,0.7150167538239376,12.717484262621447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1705,87.3930898199895,10.494951678142465,1.488251458918702,0.494025380553926,0.0,0.0061753172569240745,0.0030876586284620373,0.0,0.0,0.0,0.12041868651001945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1706,90.32909850812366,8.538846909684741,0.6366077112568851,0.4926790113205458,0.0,0.0,0.0,0.0,0.00276785961416037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1707,53.6516412753259,17.758232553269462,9.936652531281085,18.62729700015706,0.020941311973195122,0.005235327993298781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1708,87.91652254121988,10.10607632883662,0.08455359544947923,1.5046696644759598,0.0,0.0019216726238518007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3862561973942119,0.0,0.0,0.0
SL1709,91.85033654480665,7.6646429985482385,0.10228322555100963,0.38273723109410057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1710,78.62687219853504,5.7833169345140485,14.737072264130315,0.7816770525855472,0.0,0.0,0.04373018476003061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02733136547501913,0.0,0.0
SL1711,55.33301649806504,29.445311969583813,0.6314074275239324,14.583474777649535,0.0,0.0,0.0,0.0,0.0,0.006789327177676692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1712,75.31015531338821,12.707948866468204,11.305683149911768,0.6735185958484313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026940743833937255,0.0,0.0,0.0,0.0,0.0,0.0
SL1713,89.13222355845306,10.40783171930713,0.0,0.45783488406439227,0.0,0.0,0.0,0.002109838175411946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1714,93.2875228488254,5.145216979216031,0.48405659738677137,0.38927628461173924,0.0,0.6939272899600568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1715,33.03528940316077,7.849325018158138,2.0838029403661684,53.72304455631527,0.0,0.0075137125253587796,3.2935106569489316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075137125253587796,0.0
SL1716,47.40975475337559,31.56172499311105,18.303940479470928,2.7211352989804354,0.0,0.0,0.0,0.0,0.003444475062000551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1717,77.04689031128162,7.881074995308884,1.0299605946250234,14.04207409878448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1718,89.75216007276035,10.072760345611641,0.0,0.10914051841746249,0.022737608003638016,0.0,0.0,0.0,0.013642564802182811,0.0,0.0,0.02955889040472942,0.0,0.0,0.0,0.0,0.0,0.0
SL1719,37.36691544963758,10.523089497343687,18.786699072978728,32.971630137870214,0.0,0.0,0.351665842169789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1720,73.15026553020996,24.98629826318674,0.0,1.8634362066032921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1721,13.793103448275861,83.9080459770115,2.2988505747126435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1722,88.80280541510358,10.453025607568097,0.008155276463872126,0.7217419670526831,0.0,0.01427173381177622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1723,72.53462640983739,26.49824523803145,0.5224100517051999,0.38310070458381335,0.0,0.0616175958421518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1724,44.81565028002489,21.488021157436215,0.8595208462974486,32.81736154324829,0.0,0.0,0.0,0.0,0.01944617299315495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1725,92.69724130917966,7.302758690820344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1726,19.85208252238225,9.848189957181782,0.3503308680420397,69.94939665239393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1727,65.71947217761642,11.338406758360678,3.0545276827480277,19.84570271591147,0.010472666340850381,0.0,0.0,0.0,0.0,0.0,0.0,0.031417999022551144,0.0,0.0,0.0,0.0,0.0,0.0
SL1728,83.89692229786755,12.85095369380521,0.24194002138074608,2.9820514263208238,0.0,0.016879536375400888,0.0,0.0,0.0,0.0,0.011253024250267259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1729,88.26878494477022,8.833356061639165,0.8489022228283104,2.0421382790126823,0.0,0.0,0.0,0.0,0.0,0.0,0.006818491749624983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1730,71.69436636930222,24.03763900769889,0.0,4.197726994989613,0.0,0.051936942441647316,0.01833068556764023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1731,77.10646202839577,8.562961652439293,11.097350612587908,2.810827546552258,0.4223981600247689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1732,84.07705749477901,11.614030601372374,0.6222563184588501,3.6866555853897625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1733,74.86111111111111,13.086917562724015,0.0,12.047491039426523,0.004480286738351254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1734,46.652408406174445,28.83578203459178,0.0,21.50362655755998,0.004649432769202157,2.1061930444485775,0.0,0.0,0.5811790961502696,0.0,0.2417705039985122,0.0,0.0,0.0,0.0,0.07439092430723451,0.0,0.0
SL1735,72.02357734148138,13.318597494907468,1.8723182941099987,12.785506869501148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1736,83.17214129857875,15.857757858111695,0.0,0.9701008433095477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1737,61.92597885710683,20.86126815325445,0.9877892436056409,15.098463672474306,0.0,1.1265000735587734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1738,90.11944181646169,7.181291390728477,0.7686849574266793,1.9305818353831599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1739,83.29646286617236,14.423240549410478,0.6733924881487784,1.6069040962683845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1740,76.52286759211924,19.717645208226827,0.6685280585158677,3.043768925242833,0.0,0.00786503598253962,0.0,0.0,0.0393251799126981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1741,76.17094875442854,18.523167908053672,0.4323932267693252,4.873490110748459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1742,70.49523505721919,13.84624586307269,2.482156385820806,12.606164520116431,0.32297938514294827,0.0,0.24721878862793573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1743,10.112359550561798,87.64044943820225,1.1235955056179776,1.1235955056179776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1744,78.9666713429665,17.722508367236507,2.132392729021785,1.1764234322704772,0.0,0.0020041285047197226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1745,90.23006421846749,9.663944136168091,0.003117401334247771,0.10287424403017645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1746,63.271666600071924,4.599033044312143,0.6153354377272545,31.51396491788868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1747,60.535677459269955,27.956795215508354,10.850175293875026,0.6496184780367086,0.0,0.0,0.0,0.0,0.0,0.0,0.007733553309960816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1748,79.30076344115028,9.110038037173918,0.11599989209312364,11.47319862958267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1749,75.6669881067181,21.82083426056425,0.004945231560467819,2.507232401157184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1750,92.37435008665511,6.081613360642823,0.0,1.5440365527020639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1751,19.565217391304348,73.91304347826087,4.3478260869565215,2.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1752,64.83883118979713,28.020233546790077,5.912662110531131,1.228273152881666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1753,77.64124624656601,7.711310347764976,1.6972975275251827,12.950145878143834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1754,82.2722820763957,14.964131614474416,0.4976573047092146,2.2659290044206792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1755,87.06779598870678,8.873244600887324,1.4849851501484985,2.522641440252264,0.0,0.04399956000439995,0.0,0.0,0.007333260000733326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1756,83.9288732632433,14.482269024035698,0.10141644974814915,1.3048916534261856,0.07437206314864271,0.10817754639802576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1757,84.63432323078098,5.676005801969616,0.4523246049316742,9.052217726544011,0.011451255821055042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17367737995266813,0.0,0.0,0.0,0.0
SL1758,79.13680564806181,14.615692020780605,1.9528440122552284,4.294658318902358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1759,15.10761154855643,81.51706036745406,0.4461942257217848,2.9028871391076114,0.0,0.015748031496062992,0.005249343832020997,0.0,0.0,0.0,0.0,0.005249343832020997,0.0,0.0,0.0,0.0,0.0,0.0
SL1760,71.80951737190753,19.389617412464514,0.0,8.800865215627958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1761,77.02869866402771,17.175903018307768,3.9646214745175654,1.4967837704106879,0.0,0.33399307273626916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1762,59.01629880501087,25.123636153712933,5.72093828775954,10.10448938749591,0.0,0.03463736602074394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1763,71.85264540208038,15.644330787573004,8.788056813076684,3.652762898710993,0.05874831530566403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034557832532743546,0.0
SL1764,64.80589828468251,34.22359313873007,0.586819139331929,0.38368943725549204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1765,66.92965154503617,30.963480963480965,1.3866475404936944,0.6484968023429561,0.0029884645269260654,0.011953858107704262,0.05379236148466918,0.0,0.0,0.0,0.0,0.0,0.0,0.0029884645269260654,0.0,0.0,0.0,0.0
SL1766,55.702506596306065,35.656332453825854,1.1477572559366755,7.480211081794195,0.0,0.013192612137203167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1767,89.34001827425439,8.513928261837265,0.2741138158048872,1.8719396481034605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1768,83.71315709510787,9.687577691224,4.508162757934864,2.0883401011021796,0.002762354631087539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1769,65.71937432244076,13.912549687677457,3.9517835940323165,13.373083475298126,0.0,1.5512880078467812,0.0,0.0,1.4893397346548964,0.0,0.0025811780496618657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1770,71.13645300825796,10.302791977978766,16.95151093499501,1.6092440787682627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1771,39.78722187267631,11.576960475890866,11.222330263684722,37.4134873877481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1772,71.1270183430268,14.82490747142799,3.0178549640053687,11.026152031561395,0.0,0.004067189978443893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1773,14.920968726680686,79.10928702259005,0.003391900142459806,5.956176650159419,0.003391900142459806,0.0,0.0,0.0,0.003391900142459806,0.0,0.0,0.003391900142459806,0.0,0.0,0.0,0.0,0.0,0.0
SL1774,59.84859916503194,24.64413258890398,0.0,11.334942910316382,3.141190080981842,1.0311352547658568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1775,62.84044902465955,6.583548030916452,29.816893632683108,0.5796834744203165,0.0,0.0,0.17942583732057416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1776,9.471540115423787,8.820866810003395,0.0,81.70759307457281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1777,92.91861026218433,5.621682483512949,0.00804246421103426,1.4516647900916841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1778,81.37607505863956,13.351949067351725,1.9881603931643024,3.234669943035854,0.0,0.04691164972634871,0.0022338880822070813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1779,40.06933115823817,16.260195758564436,0.06525285481239804,42.31647634584013,0.0,0.2814029363784666,0.0,0.004078303425774877,0.6769983686786297,0.0,0.3262642740619902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1780,79.79993275050437,18.252633938578793,1.7064559515803632,0.24097735933647163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
