,Dothideomycetes,Unclassified,Sordariomycetes,Monocotyledonae,Tremellomycetes,Leotiomycetes,Eurotiomycetes,Saccharomycetes,Lecanoromycetes,Pezizomycetes,Eudicotyledonae,Agaricomycetes,Microbotryomycetes,Arthoniomycetes,Basidiobolomycetes,Cystobasidiomycetes,Lichinomycetes,Atractiellomycetes,Orbiliomycetes,Taphrinomycetes,Wallemiomycetes,Mortierellomycetes,Agaricostilbomycetes,Archaeorhizomycetes,Sareomycetes,Blastocladiomycetes,Mucoromycetes,Schizosaccharomycetes,Candelariomycetes,Calcarisporiellomycetes,Xylonomycetes,Glomeromycetes,Arachnida,Myxogastrea,Archaeosporomycetes,Spiculogloeomycetes,Tritirachiomycetes,Polypodiopsida,Pucciniomycetes,Geoglossomycetes
SL1622,62.39096239096239,31.5274458131601,0.1144001144001144,0.33298604727176156,0.3125574554145983,0.020428591857163284,0.48211476782905355,0.0020428591857163288,1.5464444035872607,0.19407162264305122,1.7405160262303119,1.0398153255296112,0.0,0.0,0.0,0.05311433882862454,0.008171436742865315,0.0,0.0,0.21858593287164715,0.0040857183714326575,0.0020428591857163288,0.0,0.0,0.0,0.0,0.0,0.0040857183714326575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061285775571489854,0.0,0.0,0.0
SL1623,85.03125888036374,12.958226768968457,0.05920242493132519,0.0,1.4161220043572984,0.014208581983518044,0.17997537179122858,0.0,0.00947238798901203,0.0023680969972530077,0.0,0.2841716396703609,0.0,0.0023680969972530077,0.0,0.0023680969972530077,0.0307852609642891,0.004736193994506015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004736193994506015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1624,47.544209154184806,7.511252121301557,27.92985562852013,0.6837354583241103,1.7019602056125336,0.004918960131828132,2.17172089820212,0.0,0.0,0.0,1.79050148798544,4.901743771366733,0.0934602425047345,5.034555694926093,0.002459480065914066,0.19921788533903934,0.004918960131828132,0.0,0.4254900514031334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1625,0.0,66.66666666666667,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1626,61.41767182701744,20.15069490613227,0.3070883591350872,1.9058473422610567,14.179884129546965,0.006331718745053345,1.1808655459524489,0.006331718745053345,0.009497578117580016,0.0031658593725266723,0.0,0.7693038275239814,0.0,0.006331718745053345,0.01266343749010669,0.009497578117580016,0.018995156235160033,0.006331718745053345,0.0031658593725266723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006331718745053345,0.0,0.0,0.0
SL1627,47.30886374246904,11.487072319423756,0.008892643560614482,0.8848180342811409,17.051644027478268,0.0,2.512171805873591,0.0,0.0022231608901536206,0.0,7.845534781352127,6.676152153131322,4.72199373068629,0.27122562859874166,0.0,0.0,1.229407972254952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1628,78.29395274329195,13.616339607529035,1.6419703644373247,0.4805766920304365,1.5618742490989188,0.12014417300760913,1.5618742490989188,0.08009611533840609,0.0,0.040048057669203045,0.040048057669203045,2.3227873448137766,0.0,0.0,0.0,0.0,0.0,0.08009611533840609,0.12014417300760913,0.040048057669203045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1629,76.11021936864634,13.824752026999217,0.07202535292422933,1.6010207021442977,6.280610774992797,0.006173601679219657,0.4691937276206939,0.0,0.4691937276206939,0.004115734452813104,0.002057867226406552,1.1153640367123514,0.022636539490472073,0.002057867226406552,0.0,0.0,0.008231468905626208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004115734452813104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008231468905626208,0.0,0.0,0.0
SL1630,61.7026894496624,4.730112028969107,1.0976575761004865,4.205801365470936,9.033985892648335,1.0674814228056277,2.86673456301158,0.0,3.5871902229263326,0.01508807664742937,0.20368903474029648,8.219229753687149,0.0,0.0,0.0,3.1119158085323075,0.09052845988457621,0.0,0.0,0.06789634491343216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1631,24.134894778550674,8.268028528660738,1.4469783687006545,0.0,4.065040650406504,0.00880514220304658,4.90739925449796,0.02348037920812421,16.219071938011798,32.596636435678434,5.93760089225441,1.1387983915940243,0.4666725367614687,0.0029350474010155264,0.0,0.0,0.02348037920812421,0.0,0.0,0.7572422294620058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029350474010155264,0.0,0.0,0.0
SL1632,15.327894571697522,4.565422026984625,62.37056793222466,0.007844367743959836,0.0,0.015688735487919672,15.594603074992156,0.0,1.0433009099466584,0.0,0.0,1.058989645434578,0.0,0.0,0.0,0.007844367743959836,0.0,0.0,0.0,0.0,0.0,0.0,0.007844367743959836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1633,76.52015762352228,17.853895119733252,0.09093664746892997,0.0,0.006062443164595332,0.024249772658381328,0.08487420430433465,0.0,0.012124886329190664,0.006062443164595332,2.3522279478629886,3.0009093664746893,0.0,0.006062443164595332,0.0,0.012124886329190664,0.018187329493785997,0.006062443164595332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006062443164595332,0.0,0.0,0.0
SL1634,63.72161895360316,17.456400131622246,0.361961171437973,13.738071734123066,1.1516946363935505,0.0,0.5100361961171438,0.0,0.016452780519907863,0.016452780519907863,0.0,2.8627838104639682,0.06581112207963145,0.0,0.0,0.016452780519907863,0.06581112207963145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016452780519907863,0.0,0.0,0.0
SL1635,63.31692183179335,16.15296418695623,0.9509678289606799,4.7008835233020845,5.678829163013422,0.013488905375328791,4.869494840493694,0.0,0.013488905375328791,0.22256693869292507,0.0,2.1852026708032644,0.0,0.006744452687664396,1.2544681999055776,0.0,0.6204896472651245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013488905375328791,0.0,0.0,0.0
SL1636,72.95406854744695,21.94650767744729,0.49961696033041336,3.3574259734203777,0.7027945241981148,0.013323118942144356,0.19318522466109317,0.016653898677680443,0.006661559471072178,0.003330779735536089,0.003330779735536089,0.24980848016520668,0.0,0.003330779735536089,0.0,0.0,0.0299770176198248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019984678413216533,0.0,0.0,0.0
SL1637,26.639429402395955,9.826189322069109,5.664427671213905,0.4431826050827505,0.36701059483415277,0.027698912817671905,52.30939685617339,0.0,1.772730420331002,2.368257045910948,0.0,0.21466657433695727,0.0,0.006924728204417976,0.2700643999723011,0.0,0.02077418461325393,0.04154836922650786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027698912817671905,0.0,0.0,0.0
SL1638,36.40332561406173,28.7764321779735,3.9216430659428267,0.3606544929957101,2.6232868911582705,1.6855852093694241,6.47659542158612,0.0,0.18222542803993774,3.7546030902395504,0.0037963630841653696,13.868114346456094,0.0,0.3872290345848677,0.0,0.018981815420826848,1.4615997874036672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011389089252496109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0493527200941498,0.0,0.0,0.015185452336661479,0.0,0.0,0.0
SL1639,68.12646581273678,9.940465451921343,0.08343857117084612,13.365957062962295,1.4319862890131698,0.09696915027963197,0.4352336279992784,0.0,0.04284683384448854,0.0,0.0,6.041403572072885,0.0,0.004510193036261952,0.0,0.34953996031030127,0.015785675626916833,0.0,0.0,0.004510193036261952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0563774129532744,0.002255096518130976,0.002255096518130976,0.0,0.0
SL1640,62.73692034521204,9.621340380724284,0.5285543213445101,0.0,0.00825866127100797,0.004129330635503985,26.770450509972335,0.004129330635503985,0.004129330635503985,0.028905314448527893,0.0,0.276665152578767,0.0,0.0,0.0,0.0,0.012387991906511955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004129330635503985,0.0,0.0,0.0
SL1641,28.2548794489093,13.134328358208956,43.869115958668196,0.0,0.011481056257175661,0.0,2.5602755453501724,0.011481056257175661,0.011481056257175661,0.0,0.0,0.1148105625717566,0.0,0.0,0.0,0.045924225028702644,0.0574052812858783,11.90585533869116,0.0,0.0,0.011481056257175661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011481056257175661,0.0,0.0,0.0
SL1642,54.8995087092452,6.904868244752121,14.006252791424743,1.1255024564537741,1.5542652970075927,0.008932559178204555,19.73202322465386,0.37516748548459133,0.0,1.0004466279589102,0.0,0.3573023671281822,0.0,0.0,0.0,0.0,0.03573023671281822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1643,71.01671131521877,10.902751201258663,1.2161415146489774,3.529361738316962,8.772377429093847,0.012756729174639622,0.3401794446570566,0.0,0.004252243058213208,0.004252243058213208,0.008504486116426416,4.026874176127907,0.0,0.004252243058213208,0.0,0.10205383339711697,0.025513458349279244,0.0,0.0,0.008504486116426416,0.008504486116426416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004252243058213208,0.012756729174639622,0.0,0.0,0.0
SL1644,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1645,60.35983066792098,14.80244590780809,3.1796801505174037,2.7187206020696144,4.216839134524929,0.014111006585136407,13.525399811853246,0.23518344308560676,0.025870178739416744,0.0,0.0,0.8396048918156162,0.0,0.004703668861712135,0.0,0.0,0.004703668861712135,0.049388523047977424,0.01881467544684854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004703668861712135,0.0,0.0,0.0
SL1646,90.06771135616174,5.355000967305088,0.518475527181273,0.6229444766879474,0.4797833236602825,0.01934610176049526,0.294060746759528,0.0,1.331011801122074,0.10833816985877345,0.2863223060553299,0.4526987811955891,0.2166763397175469,0.007738440704198104,0.0,0.0,0.22054556006964596,0.007738440704198104,0.0,0.0,0.003869220352099052,0.003869220352099052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003869220352099052,0.0,0.0,0.0
SL1647,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1648,80.03823322265822,7.556092162189355,6.741120837106349,0.37227085219841033,0.3018412315122246,0.020122748767481637,3.6019720293792132,0.0,1.1469966797464535,0.0,0.07042962068618573,0.110675118221149,0.0,0.010061374383740818,0.0,0.0,0.020122748767481637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010061374383740818,0.0,0.0,0.0
SL1649,65.93657618919646,15.00940607363612,0.7121741467347488,1.1108125055988534,4.71647406611126,0.013437248051599033,1.7647585774433396,0.0,0.004479082683866344,0.004479082683866344,1.1914359939084476,8.071306996327152,0.0,0.4658245991220998,0.24187046492878259,0.5643644181671593,0.004479082683866344,0.0,0.0,0.18812147272238647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1650,56.89882375909024,27.541607691932256,0.043926009078041874,1.5862169944848454,3.689784762555518,0.014642003026013959,1.073746888574357,1.5130069793547758,0.014642003026013959,0.004880667675337986,5.354092439845771,2.118209771096686,0.0,0.009761335350675972,0.009761335350675972,0.08785201815608375,0.024403338376689933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014642003026013959,0.0,0.0,0.0
SL1651,7.445777945212852,8.57327377428556,46.803186050266405,0.0,0.00538184166621818,0.7534578332705452,30.98864431408428,0.0,0.0,0.9445132124212906,0.0,3.6461977288628167,0.0,0.0,0.0,0.0,0.8368763790969269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00269092083310909,0.0,0.0,0.0
SL1652,46.4387393855371,44.68348476221127,0.14854058871586662,0.03465947070036888,7.449310524100711,0.0,0.18567573589483327,0.0,0.002475676478597777,0.0,0.0,0.5297947664199243,0.5025623251553487,0.0,0.0,0.002475676478597777,0.01732973535018444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004951352957195554,0.0,0.0,0.0
SL1653,26.8698767226323,68.37113244349256,0.007649061077752706,1.188154154077587,3.1424892594434035,0.005099374051835137,0.03824530538876353,0.0,0.006374217564793921,0.0,0.0,0.35185680957662446,0.0,0.0,0.0,0.0,0.015298122155505411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003824530538876353,0.0,0.0,0.0
SL1654,75.80197919051616,9.356635884911853,0.07886234704520594,1.4983845938589127,8.008344145106719,0.28746597471317004,0.27220229463990436,0.0,0.025439466788776108,0.012719733394388054,0.0,3.2180925487801777,0.0,0.0,0.0,1.3813630466305427,0.020351573431020887,0.0,0.0,0.025439466788776108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012719733394388054,0.0,0.0,0.0
SL1655,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1656,47.75650268181556,51.05830786089163,0.014418363227406425,0.0,0.22781013899302152,0.0,0.12399792375569525,0.0,0.0,0.002883672645481285,0.12399792375569525,0.02306938116385028,0.0,0.6574773631697329,0.0,0.0,0.008651017936443855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002883672645481285,0.0,0.0,0.0
SL1657,80.27904021893173,16.918340419293358,0.2785515320334262,1.324341494404535,0.6206323608464057,0.004886868983042565,0.12217172457606412,0.0,0.004886868983042565,0.0024434344915212824,0.007330303474563847,0.2223525387284367,0.1783707178810536,0.0,0.0,0.01954747593217026,0.007330303474563847,0.0,0.0,0.0,0.004886868983042565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004886868983042565,0.0,0.0,0.0
SL1658,54.346056223360954,23.77759685838801,4.880034481107226,0.0,7.116517408170107,0.0,6.867487189310856,0.0,0.0,0.0,0.0,0.3879124562999856,2.610028255351755,0.0,0.0,0.0,0.01436712801111058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1659,12.603196908484103,15.762046958252824,21.456174249077815,40.98893377832426,0.00585514374377891,0.00585514374377891,2.5411323848000467,0.008782715615668365,0.01171028748755782,0.08489958428479419,1.1681011768838925,4.845131447977048,0.0,0.0,0.0,0.0,0.5181802213244335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1660,68.72412495295445,18.49561804398086,3.9034356685843323,0.0,0.005376633152320017,0.016129899456960053,6.403570084413141,0.0,0.005376633152320017,0.005376633152320017,0.0,1.9839776332060863,0.0,0.005376633152320017,0.0,0.0,0.42475401903328136,0.010753266304640035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129899456960053,0.0,0.0,0.0
SL1661,4.220524872698785,4.291519780650216,0.6316098707403055,0.0,1.1922248335291814,0.0,0.445554249902076,0.9865844104974539,78.41020368194282,1.2999412455934196,0.4308656482569526,7.665001958480219,0.02692910301605954,0.13954171562867215,0.0,0.0,0.222777124951038,0.0,0.0,0.031825303564434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004896200548374461,0.0,0.0,0.0
SL1662,67.82685773378638,5.690648544836756,0.6116117594918009,0.25409957157630375,1.6161914610725365,0.0,0.5407002511449254,0.30432855665534053,4.426059979317476,0.5288816664204462,4.727433889791698,10.240803663761264,0.46978874279804994,0.002954646181119811,0.14773230905599055,2.6000886393854334,0.005909292362239622,0.0,0.0,0.0,0.002954646181119811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002954646181119811,0.0,0.0,0.0
SL1663,79.64738292011019,17.451790633608816,0.19559228650137742,0.32231404958677684,1.5647382920110193,0.0,0.162534435261708,0.0,0.005509641873278237,0.0027548209366391185,0.0,0.03305785123966942,0.0,0.5537190082644629,0.0,0.049586776859504134,0.005509641873278237,0.0,0.0,0.0,0.0027548209366391185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027548209366391185,0.0,0.0,0.0
SL1664,27.671799586302,41.99034704665594,1.0227533900252817,4.25189611583544,14.996552516662836,0.2528154447253505,0.7814295564238106,2.1144564467938407,0.0689496667432774,0.0344748333716387,0.3677315559641462,4.435761893817514,0.0,0.011491611123879569,1.7237416685819351,0.0344748333716387,0.1723741668581935,0.011491611123879569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011491611123879569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045966444495518274,0.0,0.0,0.0
SL1665,80.73469099137321,4.186112289633715,0.27577428935086973,1.7501060670343658,2.9062367416207042,0.007071135624381276,0.03889124593409701,0.0,0.010606703436571913,0.014142271248762552,0.0,0.7247914014990807,9.319756752934522,0.0,0.010606703436571913,0.007071135624381276,0.010606703436571913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003535567812190638,0.0,0.0,0.0
SL1666,22.244695326003015,66.56860221380502,0.029419335858492993,0.0,1.7173537307395286,0.003677416982311624,0.13238701136321848,0.12503217739859523,0.003677416982311624,0.003677416982311624,0.2537417717795021,7.1525760305961095,0.0,1.2172250211451476,0.0,0.3640642812488508,0.022064501893869746,0.0,0.0,0.0,0.16180634722171147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1667,56.68395092955609,11.24952573668901,0.2592639433413431,0.3161755406601745,14.797015302896169,0.006323510813203491,0.6449981029467561,0.0,0.17073479195649424,0.006323510813203491,0.0,13.17187302390287,0.0,0.056911597318831414,0.01897053243961047,2.194258252181611,0.01897053243961047,0.0,0.0,0.36676362716580246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012647021626406981,0.025294043252813963,0.0,0.0,0.0
SL1668,79.58049214349244,6.003557663800771,0.3038837829825082,5.558849688704417,4.67684553809665,0.02223539875481767,0.25941298547287284,0.007411799584939223,0.014823599169878446,0.007411799584939223,0.10376519418914913,3.313074414467833,0.0,0.0,0.0,0.1260005929439668,0.007411799584939223,0.007411799584939223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007411799584939223,0.0,0.0,0.0
SL1669,45.610793196630105,19.29939596248609,0.06358289620092195,0.609998410427595,5.7184867270704185,0.0,0.6616595135908441,0.0,8.559847401049117,3.097679224288666,1.4703544746463202,13.461691305038945,0.1649181370211413,0.001986965506278811,0.001986965506278811,0.6636464790971228,0.009934827531394056,0.0,0.0,0.5007153075822603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10133524082021936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001986965506278811,0.0,0.0,0.0
SL1670,72.15332129239414,5.623118603251053,0.45354204294601647,3.5881998795906083,3.720650210716436,0.19666867348986555,2.3600240818783864,0.0,4.354806341561308,0.0,7.007826610475617,0.05217740317078066,0.0,0.004013646397752358,0.0,0.0,0.4856512141280353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1671,38.11357978298652,8.774484475550754,0.01878904598619005,1.83193198365353,4.45770116022359,0.004697261496547513,1.8882991216121001,0.0,36.10315186246418,4.326177838320259,0.16440415237916295,1.9164826905913852,0.4039644887030861,0.0,0.0,1.0662783597162855,0.01878904598619005,0.0,0.0,0.8736906383578373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028183568979285076,0.0,0.0,0.0,0.009394522993095025,0.0,0.0,0.0
SL1672,63.8986013986014,10.227272727272727,0.05827505827505827,5.613830613830614,1.248057498057498,0.5293317793317793,0.06313131313131314,0.04856254856254856,0.0,0.004856254856254856,4.166666666666667,9.095765345765345,0.0,0.10198135198135198,0.0,4.904817404817405,0.014568764568764568,0.0,0.0,0.0,0.0,0.02428127428127428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1673,62.49475988634776,5.207508500628814,0.22357818249569147,0.6148400018631516,10.89012063906097,0.7173133355070102,9.138758209511389,0.0,0.23755181890167218,0.3074200009315758,6.031953048581676,3.4142251618612884,0.0,0.0,0.0,0.0,0.0,0.0,0.7219712143090037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1674,62.78806480829224,34.88980577639126,0.11069739357955118,0.0025158498540807086,1.3937808191607124,0.0025158498540807086,0.17359363993156887,0.027674348394887794,0.0,0.0025158498540807086,0.01761094897856496,0.2918385830733622,0.0,0.21133138774277951,0.0,0.07295964576834055,0.010063399416322834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005031699708161417,0.0,0.0,0.0
SL1675,2.934635851004686,10.674291160352633,54.39202605035343,0.43880549598919866,0.0,0.003971090461440711,14.272099118417918,0.0,0.005956635692161067,0.0,0.0,5.811690890318482,0.0,0.003971090461440711,0.0,0.0,1.1615439599714081,10.299023111746486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019855452307203556,0.0,0.0,0.0
SL1676,71.56359863984785,2.772174514437208,0.2017174802605037,22.29842660365397,0.0,0.01152671315774307,3.0257622039075556,0.0,0.005763356578871535,0.01152671315774307,0.0,0.09797706184081609,0.0,0.0,0.0,0.0,0.005763356578871535,0.0,0.005763356578871535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1677,11.799705843027143,42.6861879930472,4.76668003743816,0.0,2.3733119400989438,1.1966840486696082,15.583634175691937,0.24735927263003074,1.250167134643669,7.40072202166065,0.0,0.7821901323706378,0.0,0.03342692873378794,0.0,0.013370771493515177,11.425324241208719,0.013370771493515177,0.0,0.22730311538975798,0.013370771493515177,0.0,0.0,0.0,0.0,0.006685385746757588,0.0,0.12702232918839418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05348308597406071,0.0,0.0,0.0
SL1678,73.23719225559717,4.521552067564338,0.10357740419090113,3.605290415106366,12.345629830292406,0.46609831885905506,0.25495976416221816,0.0,0.175284837861525,0.003983746315034659,0.0,5.063341566409051,0.0,0.0,0.05975619472551988,0.11951238945103976,0.019918731575173293,0.0,0.0,0.007967492630069318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003983746315034659,0.011951238945103975,0.0,0.0,0.0
SL1679,86.52262944544277,7.004053658740441,0.38447072589744663,2.8208449997910483,0.016716118517280287,0.004179029629320072,0.2256675999832839,0.0,0.5474528814409294,0.1629821555434828,2.0769777257720756,0.2214885703539638,0.0,0.0,0.0,0.0,0.012537088887960216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1680,52.0193048899018,46.82441264202165,0.29158427455843416,0.392130576130308,0.20444414652947682,0.016757716928645642,0.0837885846432282,0.0,0.0,0.003351543385729128,0.0,0.07708549787176995,0.05697623755739518,0.0,0.0,0.0,0.02010926031437477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010054630157187385,0.0,0.0,0.0
